Iteration	Replicate_ID	Posterior	Likelihood	Prior	correlations[1]	proportional_rates[1]	proportional_rates[2]	relative_rates[1]	relative_rates[2]	sigma2
74	0	-1760.214	-1759.809	-0.4045632	0.274869	0.623132	0.376868	1.24626	0.753736	0.9990985
75	1	-1760.24	-1759.835	-0.4047669	0.258023	0.624817	0.375183	1.24963	0.750366	0.999302
76	0	-1759.815	-1759.411	-0.4047618	0.25575	0.618855	0.381145	1.23771	0.762291	0.999297
77	1	-1762.595	-1762.191	-0.4047669	0.260334	0.635597	0.364403	1.27119	0.728805	0.999302
78	0	-1759.123	-1758.718	-0.4049826	0.263696	0.617123	0.382877	1.23425	0.765753	0.9995176
79	1	-1760.429	-1760.024	-0.4047194	0.250774	0.609747	0.390253	1.21949	0.780507	0.9992545
80	0	-1759.265	-1758.86	-0.4050214	0.279933	0.616945	0.383055	1.23389	0.766111	0.9995564
81	1	-1758.858	-1758.453	-0.4052233	0.268939	0.611645	0.388355	1.22329	0.776709	0.9997582
82	0	-1761.941	-1761.537	-0.4042516	0.260624	0.602705	0.397295	1.20541	0.79459	0.9987872
83	1	-1759.578	-1759.173	-0.4048811	0.263574	0.610533	0.389467	1.22107	0.778933	0.9994162
84	0	-1764.105	-1763.701	-0.4042516	0.228623	0.605004	0.394996	1.21001	0.789991	0.9987872
85	1	-1760.955	-1760.551	-0.4042336	0.25649	0.610029	0.389971	1.22006	0.779942	0.9987692
86	0	-1758.947	-1758.542	-0.4054219	0.273112	0.608133	0.391867	1.21627	0.783734	0.9999568
87	1	-1760.274	-1759.869	-0.4045491	0.279026	0.622183	0.377817	1.24437	0.755634	0.9990844
88	0	-1759.479	-1759.074	-0.4054219	0.292776	0.619269	0.380731	1.23854	0.761462	0.9999568
89	1	-1759.647	-1759.242	-0.4050466	0.253478	0.621935	0.378065	1.24387	0.75613	0.9995816
90	0	-1759.871	-1759.466	-0.4049978	0.288586	0.615028	0.384972	1.23006	0.769945	0.9995328
91	1	-1759.22	-1758.815	-0.4050466	0.257241	0.617958	0.382042	1.23592	0.764083	0.9995816
92	0	-1759.118	-1758.713	-0.4053765	0.259819	0.607713	0.392287	1.21543	0.784574	0.9999114
93	1	-1759.032	-1758.627	-0.4050466	0.263199	0.617823	0.382177	1.23565	0.764354	0.9995816
94	0	-1758.411	-1758.005	-0.4053765	0.266156	0.615417	0.384583	1.23083	0.769165	0.9999114
95	1	-1760.029	-1759.624	-0.4046494	0.256984	0.612261	0.387739	1.22452	0.775477	0.9991846
96	0	-1758.846	-1758.441	-0.4053765	0.257511	0.610829	0.389171	1.22166	0.778342	0.9999114
97	1	-1761.229	-1760.824	-0.4041582	0.287107	0.619446	0.380554	1.23889	0.761108	0.998694
98	0	-1759.277	-1758.872	-0.4050717	0.274336	0.610814	0.389186	1.22163	0.778371	0.9996067
99	1	-1760.39	-1759.986	-0.4047462	0.270067	0.606056	0.393944	1.21211	0.787887	0.9992813
100	0	-1758.955	-1758.55	-0.4050717	0.266012	0.614885	0.385115	1.22977	0.77023	0.9996067
101	1	-1759.952	-1759.547	-0.4049657	0.270377	0.606416	0.393584	1.21283	0.787168	0.9995008
102	0	-1760.972	-1760.567	-0.4048217	0.241739	0.60961	0.39039	1.21922	0.78078	0.9993568
103	1	-1759.102	-1758.697	-0.4054115	0.256177	0.624087	0.375913	1.24817	0.751827	0.9999464
104	0	-1759.501	-1759.096	-0.4052298	0.288457	0.614	0.386	1.228	0.772001	0.9997648
105	1	-1759.253	-1758.848	-0.4049146	0.268758	0.614001	0.385999	1.228	0.771998	0.9994496
106	0	-1758.952	-1758.547	-0.4052568	0.276997	0.611758	0.388242	1.22352	0.776483	0.9997917
107	1	-1758.503	-1758.098	-0.4053332	0.267746	0.618697	0.381303	1.23739	0.762607	0.9998681
108	0	-1760.389	-1759.984	-0.4051342	0.263763	0.630223	0.369777	1.26045	0.739554	0.9996692
109	1	-1761.21	-1760.805	-0.4048203	0.243466	0.625188	0.374812	1.25038	0.749623	0.9993554
110	0	-1760.787	-1760.382	-0.4046045	0.289722	0.612578	0.387422	1.22516	0.774845	0.9991397
111	1	-1759.664	-1759.26	-0.4047761	0.275709	0.612925	0.387075	1.22585	0.77415	0.9993112
112	0	-1759.787	-1759.382	-0.4049794	0.286683	0.614374	0.385626	1.22875	0.771252	0.9995144
113	1	-1760.365	-1759.96	-0.4050104	0.284834	0.607	0.393	1.214	0.786	0.9995454
114	0	-1759.158	-1758.753	-0.4049906	0.267625	0.619971	0.380029	1.23994	0.760059	0.9995256
115	1	-1760.64	-1760.235	-0.4049667	0.241006	0.611411	0.388589	1.22282	0.777177	0.9995017
116	0	-1759.508	-1759.103	-0.4049579	0.254603	0.618264	0.381736	1.23653	0.763472	0.9994929
117	1	-1759.057	-1758.652	-0.405336	0.250453	0.616098	0.383902	1.2322	0.767805	0.9998709
118	0	-1760.777	-1760.371	-0.4051069	0.293701	0.626577	0.373423	1.25315	0.746845	0.9996419
