Date.Extracted,Date.Run,Sample..,Subgenus,Species,Sample.Name,Accession.No,Tissue.code,Replicate,Weight..g.,FW.mg.,Dil..ul.,Inj.vol..ul.,Conversion,Pigment,FW.norm,Tissue.code_names,Subgenus.Tissue,Subgenus.Pigment,logFW.norm
-,12/6/17,AS-02,Grammica,C_polygonorum,1705sdlg,1705,sdlg,1,0.0142,14.2,2050,100,1.443661972,Neoxanthin,0,Seedling,Grammica__Seedling,Grammica__Neoxanthin,0
-,12/6/17,AS-04,Grammica,C_polygonorum,1705sdlg,1705,sdlg,2,0.0369,36.9,2050,100,0.555555556,Neoxanthin,1.3322500010657998,Seedling,Grammica__Seedling,Grammica__Neoxanthin,0.2868693180557387
-,12/6/17,AS-05,Grammica,C_polygonorum,1705sdlg,1705,sdlg,3,0.0501,50.1,2050,100,0.409181637,Neoxanthin,1.31869830427449,Seedling,Grammica__Seedling,Grammica__Neoxanthin,0.27664519275608185
7/11/18,7/11/18,AS-304,Grammica,C_polygonorum,1705sdlg,1705,sdlg,1,0.0338,33.8,950,100,0.281065089,Neoxanthin,0,Seedling,Grammica__Seedling,Grammica__Neoxanthin,0
7/11/18,7/11/18,AS-310,Grammica,C_polygonorum,1705sdlg,1705,sdlg,1,0.0298,29.8,950,100,0.318791946,Neoxanthin,3.84885167412504,Seedling,Grammica__Seedling,Grammica__Neoxanthin,1.3477748633301516
6/14/18,6/14/18,AS-183,Grammica,C_polygonorum,1705Ay,1705,y,1,0.0408,40.8,1250,100,0.306372549,Neoxanthin,0,Young,Grammica__Young,Grammica__Neoxanthin,0
7/10/18,7/11/18,AS-288,Grammica,C_polygonorum,1705Cy,1705,y,1,0.0524,52.4,1250,100,0.238549618,Neoxanthin,0,Young,Grammica__Young,Grammica__Neoxanthin,0
7/10/18,7/11/18,AS-295,Grammica,C_polygonorum,1705Dy,1705,y,1,0.0432,43.2,1250,100,0.289351852,Neoxanthin,0,Young,Grammica__Young,Grammica__Neoxanthin,0
7/11/18,7/11/18,AS-303,Grammica,C_polygonorum,1705By,1705,y,1,0.0672,67.2,1250,100,0.186011905,Neoxanthin,0,Young,Grammica__Young,Grammica__Neoxanthin,0
6/14/18,6/14/18,AS-182,Grammica,C_polygonorum,1705Ao,1705,o,1,0.048,48,1250,100,0.260416667,Neoxanthin,0,Old,Grammica__Old,Grammica__Neoxanthin,0
7/2/18,6/3/18,AS-201,Grammica,C_polygonorum,1705Bo,1705,o,1,0.0499,49.9,1250,100,0.250501002,Neoxanthin,0,Old,Grammica__Old,Grammica__Neoxanthin,0
7/2/18,6/3/18,AS-202,Grammica,C_polygonorum,1705Co,1705,o,1,0.0421,42.1,1250,100,0.296912114,Neoxanthin,0,Old,Grammica__Old,Grammica__Neoxanthin,0
7/10/18,7/11/18,AS-300,Grammica,C_polygonorum,1705Do,1705,o,1,0.0494,49.4,1250,100,0.253036437,Neoxanthin,0,Old,Grammica__Old,Grammica__Neoxanthin,0
7/10/18,7/11/18,AS-302,Grammica,C_polygonorum,1705Do,1705,o,1,0.042,42,1250,100,0.297619048,Neoxanthin,0,Old,Grammica__Old,Grammica__Neoxanthin,0
7/10/18,7/11/18,AS-282,Grammica,C_polygonorum,1705Ch,1705,h,1,0.0389,38.9,1250,100,0.321336761,Neoxanthin,0.6839042418039101,Haustorium,Grammica__Haustorium,Grammica__Neoxanthin,0
7/10/18,7/11/18,AS-287,Grammica,C_polygonorum,1705Ah,1705,h,1,0.029,29,950,100,0.327586207,Neoxanthin,0.5524413794848,Haustorium,Grammica__Haustorium,Grammica__Neoxanthin,0
7/10/18,7/11/18,AS-296,Grammica,C_polygonorum,1705Dh,1705,h,1,0.0482,48.2,1250,100,0.2593361,Neoxanthin,0,Haustorium,Grammica__Haustorium,Grammica__Neoxanthin,0
7/2/18,6/3/18,AS-235,Grammica,C_polygonorum,1705Af,1705,f,1,0.0488,48.8,1250,100,0.256147541,Neoxanthin,0.58152663938148,Flower,Grammica__Flower,Grammica__Neoxanthin,0
7/10/18,7/11/18,AS-286,Grammica,C_polygonorum,1705Cf,1705,f,1,0.045,45,1250,100,0.277777778,Neoxanthin,0.9751722230023598,Flower,Grammica__Flower,Grammica__Neoxanthin,0
7/4/18,7/4/18,AS-248,Grammica,C_polygonorum,1705As,1705,s,1,0.0428,42.8,1250,100,0.292056075,Neoxanthin,0,Seed,Grammica__Seed,Grammica__Neoxanthin,0
7/10/18,7/11/18,AS-285,Grammica,C_polygonorum,1705Cs,1705,s,1,0.0289,28.9,950,100,0.328719723,Neoxanthin,1.56520553545896,Seed,Grammica__Seed,Grammica__Neoxanthin,0.4480172118197573
7/2/18,6/3/18,AS-207,Grammica,C_compacta,1566sdlg,1566,sdlg,1,0.0414,41.4,1250,100,0.301932367,Neoxanthin,0,Seedling,Grammica__Seedling,Grammica__Neoxanthin,0
-,12/6/17,AS-03,Grammica,C_compacta,1566sdlg,1566,sdlg,1,0.0391,39.1,2050,100,0.524296675,Neoxanthin,0,Seedling,Grammica__Seedling,Grammica__Neoxanthin,0
-,12/6/17,AS-07,Grammica,C_compacta,1566sdlg,1566,sdlg,2,0.0384,38.4,2050,100,0.533854167,Neoxanthin,0,Seedling,Grammica__Seedling,Grammica__Neoxanthin,0
-,12/6/17,AS-08,Grammica,C_compacta,1566sdlg,1566,sdlg,3,0.0362,36.2,2050,100,0.566298343,Neoxanthin,0,Seedling,Grammica__Seedling,Grammica__Neoxanthin,0
-,12/6/17,AS-09,Grammica,C_compacta,1566sdlg,1566,sdlg,4,0.0425,42.5,2050,100,0.482352941,Neoxanthin,0,Seedling,Grammica__Seedling,Grammica__Neoxanthin,0
7/4/18,7/4/18,AS-249,Grammica,C_compacta,1566sdlg,1566,sdlg,1,0.0532,53.2,1250,100,0.234962406,Neoxanthin,0,Seedling,Grammica__Seedling,Grammica__Neoxanthin,0
-,12/6/17,AS-21,Grammica,C_compacta,1566Ay,1566,y,1,0.0422,42.2,2050,100,0.485781991,Neoxanthin,0,Young,Grammica__Young,Grammica__Neoxanthin,0
-,12/6/17,AS-22,Grammica,C_compacta,1566Ay,1566,y,2,0.0419,41.9,2050,100,0.489260143,Neoxanthin,0,Young,Grammica__Young,Grammica__Neoxanthin,0
7/2/18,6/3/18,AS-244,Grammica,C_compacta,1566Ay,1566,y,1,0.0421,42.1,1250,100,0.296912114,Neoxanthin,0,Young,Grammica__Young,Grammica__Neoxanthin,0
7/4/18,7/4/18,AS-250,Grammica,C_compacta,1566Ay,1566,y,1,0.0486,48.6,1250,100,0.257201646,Neoxanthin,0,Young,Grammica__Young,Grammica__Neoxanthin,0
7/4/18,7/4/18,AS-265,Grammica,C_compacta,1566Ey,1566,y,1,0.0452,45.2,1250,100,0.276548673,Neoxanthin,0,Young,Grammica__Young,Grammica__Neoxanthin,0
7/2/18,6/3/18,AS-199,Grammica,C_compacta,1566Ao,1566,o,1,0.0424,42.4,1250,100,0.294811321,Neoxanthin,0,Old,Grammica__Old,Grammica__Neoxanthin,0
7/2/18,6/3/18,AS-200,Grammica,C_compacta,1566Eo,1566,o,1,0.0495,49.5,1250,100,0.252525253,Neoxanthin,0,Old,Grammica__Old,Grammica__Neoxanthin,0
7/4/18,7/4/18,AS-264,Grammica,C_compacta,1566Ao,1566,o,1,0.0408,40.8,1250,100,0.306372549,Neoxanthin,0,Old,Grammica__Old,Grammica__Neoxanthin,0
7/4/18,7/4/18,AS-266,Grammica,C_compacta,1566Eo,1566,o,1,0.0415,41.5,1250,100,0.301204819,Neoxanthin,0,Old,Grammica__Old,Grammica__Neoxanthin,0
6/14/18,6/14/18,AS-198,Grammica,C_compacta,1566Ah,1566,h,1,0.0523,52.3,1250,100,0.239005736,Neoxanthin,0,Haustorium,Grammica__Haustorium,Grammica__Neoxanthin,0
7/4/18,7/4/18,AS-267,Grammica,C_compacta,1566Eh,1566,h,1,0.0517,51.7,1250,100,0.241779497,Neoxanthin,0,Haustorium,Grammica__Haustorium,Grammica__Neoxanthin,0
7/2/18,6/3/18,AS-234,Grammica,C_compacta,1566Df,1566,f,1,0.0466,46.6,1250,100,0.268240343,Neoxanthin,0,Flower,Grammica__Flower,Grammica__Neoxanthin,0
-,12/6/17,AS-11,Grammica,C_australis,1382sdlg,1382,sdlg,1,0.0342,34.2,2050,100,0.599415205,Neoxanthin,2.2329654982741998,Seedling,Grammica__Seedling,Grammica__Neoxanthin,0.8033305666821137
7/11/18,7/11/18,AS-307,Grammica,C_australis,1382Cy,1382,y,1,0.0773,77.3,1250,100,0.161707633,Neoxanthin,0.44479624948246,Young,Grammica__Young,Grammica__Neoxanthin,0
7/11/18,7/11/18,AS-311,Grammica,C_australis,1382Ay,1382,y,1,0.0152,15.2,950,100,0.625,Neoxanthin,0,Young,Grammica__Young,Grammica__Neoxanthin,0
6/14/18,6/14/18,AS-190,Grammica,C_australis,1382Ao,1382,o,1,0.0464,46.4,1250,100,0.269396552,Neoxanthin,0,Old,Grammica__Old,Grammica__Neoxanthin,0
6/14/18,6/14/18,AS-194,Grammica,C_australis,1382Co,1382,o,1,0.0494,49.4,1250,100,0.253036437,Neoxanthin,0,Old,Grammica__Old,Grammica__Neoxanthin,0
7/4/18,7/4/18,AS-261,Grammica,C_australis,1382Bo,1382,o,1,0.0486,48.6,1250,100,0.257201646,Neoxanthin,0,Old,Grammica__Old,Grammica__Neoxanthin,0
7/2/18,6/3/18,AS-240,Grammica,C_australis,1382Bh,1382,h,1,0.0417,41.7,1250,100,0.299760192,Neoxanthin,0,Haustorium,Grammica__Haustorium,Grammica__Neoxanthin,0
7/2/18,6/3/18,AS-246,Grammica,C_australis,1382Ch,1382,h,1,0.0469,46.9,1250,100,0.26652452,Neoxanthin,0,Haustorium,Grammica__Haustorium,Grammica__Neoxanthin,0
7/11/18,7/11/18,AS-305,Grammica,C_australis,1382Cs,1382,s,1,0.0094,9.4,950,100,1.010638298,Neoxanthin,0,Seed,Grammica__Seed,Grammica__Neoxanthin,0
-,12/6/17,AS-12,Monogynella,C_monogyna,CUMOsdlg,CUMO,sdlg,1,0.038,38,2050,100,0.539473684,Neoxanthin,2.73185157788128,Seedling,Monogynella__Seedling,Monogynella__Neoxanthin,1.004979649561721
-,12/6/17,AS-13,Monogynella,C_monogyna,CUMOsdlg,CUMO,sdlg,2,0.0456,45.6,2050,100,0.449561404,Neoxanthin,2.88253827069356,Seedling,Monogynella__Seedling,Monogynella__Neoxanthin,1.0586712846747541
-,12/6/17,AS-14,Monogynella,C_monogyna,CUMOsdlg,CUMO,sdlg,3,0.0409,40.9,2050,100,0.501222494,Neoxanthin,2.29718789782598,Seedling,Monogynella__Seedling,Monogynella__Neoxanthin,0.8316857652973243
-,12/6/17,AS-15,Monogynella,C_monogyna,CUMOsdlg,CUMO,sdlg,4,0.0514,51.4,2050,100,0.398832685,Neoxanthin,1.7804569073964502,Seedling,Monogynella__Seedling,Monogynella__Neoxanthin,0.5768700770787925
7/2/18,6/3/18,AS-211,Monogynella,C_monogyna,CUMOsdlg,CUMO,sdlg,1,0.0456,45.6,1250,100,0.274122807,Neoxanthin,1.0452357455471402,Seedling,Monogynella__Seedling,Monogynella__Neoxanthin,0.044242549471520586
-,12/6/17,AS-27,Monogynella,C_monogyna,CUMOAy,CUMO,y,1,0.0334,33.4,2050,100,0.613772455,Neoxanthin,1.588688622522,Young,Monogynella__Young,Monogynella__Neoxanthin,0.462908973161335
-,12/6/17,AS-28,Monogynella,C_monogyna,CUMOAy,CUMO,y,2,0.0364,36.4,2050,100,0.563186813,Neoxanthin,0.83684491730483,Young,Monogynella__Young,Monogynella__Neoxanthin,0
-,12/6/17,AS-29,Monogynella,C_monogyna,CUMOBy,CUMO,y,1,0.0485,48.5,2050,100,0.422680412,Neoxanthin,1.10076968975512,Young,Monogynella__Young,Monogynella__Neoxanthin,0.09600974392056955
-,12/6/17,AS-30,Monogynella,C_monogyna,CUMOBy,CUMO,y,2,0.0474,47.4,2050,100,0.432489451,Neoxanthin,1.11085347978801,Young,Monogynella__Young,Monogynella__Neoxanthin,0.10512871060231938
6/14/18,6/14/18,AS-192,Monogynella,C_monogyna,CUMODy,CUMO,y,1,0.0405,40.5,1250,100,0.308641975,Neoxanthin,0.62764506110075,Young,Monogynella__Young,Monogynella__Neoxanthin,0
6/14/18,6/14/18,AS-193,Monogynella,C_monogyna,CUMODy,CUMO,y,1,0.0444,44.4,1250,100,0.281531532,Neoxanthin,0.8180799563162399,Young,Monogynella__Young,Monogynella__Neoxanthin,0
7/2/18,6/3/18,AS-209,Monogynella,C_monogyna,CUMOAy,CUMO,y,1,0.051,51,1250,100,0.245098039,Neoxanthin,0.5406004897203499,Young,Monogynella__Young,Monogynella__Neoxanthin,0
7/2/18,6/3/18,AS-210,Monogynella,C_monogyna,CUMOBy,CUMO,y,1,0.0434,43.4,1250,100,0.288018433,Neoxanthin,0.5418346770812501,Young,Monogynella__Young,Monogynella__Neoxanthin,0
7/2/18,6/3/18,AS-238,Monogynella,C_monogyna,CUMOCy,CUMO,y,1,0.0445,44.5,1250,100,0.280898876,Neoxanthin,0.78261516741236,Young,Monogynella__Young,Monogynella__Neoxanthin,0
6/5/18,6/11/18,AS-43,Monogynella,C_monogyna,CUMODo,CUMO,o,1,0.0421,42.1,2050,100,0.486935867,Neoxanthin,0,Old,Monogynella__Old,Monogynella__Neoxanthin,0
6/5/18,6/11/18,AS-44,Monogynella,C_monogyna,CUMODo,CUMO,o,2,0.0461,46.1,2050,100,0.444685466,Neoxanthin,0,Old,Monogynella__Old,Monogynella__Neoxanthin,0
6/13/18,6/13/18,AS-128,Monogynella,C_monogyna,CUMODo,CUMO,o,1,0.0507,50.7,1250,100,0.246548323,Neoxanthin,0,Old,Monogynella__Old,Monogynella__Neoxanthin,0
6/13/18,6/13/18,AS-129,Monogynella,C_monogyna,CUMODo,CUMO,o,2,0.042,42,1250,100,0.297619048,Neoxanthin,0,Old,Monogynella__Old,Monogynella__Neoxanthin,0
7/2/18,6/3/18,AS-205,Monogynella,C_monogyna,CUMOAo,CUMO,o,1,0.0465,46.5,1250,100,0.268817204,Neoxanthin,0,Old,Monogynella__Old,Monogynella__Neoxanthin,0
7/2/18,6/3/18,AS-212,Monogynella,C_monogyna,CUMOBo,CUMO,o,1,0.0408,40.8,1250,100,0.306372549,Neoxanthin,0,Old,Monogynella__Old,Monogynella__Neoxanthin,0
7/2/18,6/3/18,AS-213,Monogynella,C_monogyna,CUMOCo,CUMO,o,1,0.0471,47.1,1250,100,0.265392781,Neoxanthin,0,Old,Monogynella__Old,Monogynella__Neoxanthin,0
7/2/18,6/3/18,AS-224,Monogynella,C_monogyna,CUMOBh,CUMO,h,1,0.0454,45.4,1250,100,0.275330396,Neoxanthin,0,Haustorium,Monogynella__Haustorium,Monogynella__Neoxanthin,0
7/2/18,6/3/18,AS-226,Monogynella,C_monogyna,CUMODh,CUMO,h,1,0.0427,42.7,1250,100,0.292740047,Neoxanthin,0,Haustorium,Monogynella__Haustorium,Monogynella__Neoxanthin,0
7/2/18,6/3/18,AS-242,Monogynella,C_monogyna,CUMOCh,CUMO,h,1,0.0443,44.3,1250,100,0.282167043,Neoxanthin,0,Haustorium,Monogynella__Haustorium,Monogynella__Neoxanthin,0
7/2/18,6/3/18,AS-242-new buffer,Monogynella,C_monogyna,CUMOCh,CUMO,h,1,0.0443,44.3,1250,100,0.282167043,Neoxanthin,0,Haustorium,Monogynella__Haustorium,Monogynella__Neoxanthin,0
7/4/18,7/4/18,AS-260,Monogynella,C_monogyna,CUMOAh,CUMO,h,1,0.0462,46.2,1250,100,0.270562771,Neoxanthin,0,Haustorium,Monogynella__Haustorium,Monogynella__Neoxanthin,0
6/14/18,6/14/18,AS-191,Monogynella,C_monogyna,CUMOCf,CUMO,f,1,0.0433,43.3,1250,100,0.288683603,Neoxanthin,0,Flower,Monogynella__Flower,Monogynella__Neoxanthin,0
7/2/18,6/3/18,AS-225,Monogynella,C_monogyna,CUMODf,CUMO,f,1,0.0527,52.7,1250,100,0.237191651,Neoxanthin,0,Flower,Monogynella__Flower,Monogynella__Neoxanthin,0
-,12/6/17,AS-16,Monogynella,C_lupuliformis,CULUsdlg,CULU,sdlg,1,0.0434,43.4,2050,100,0.47235023,Neoxanthin,1.1380003446229,Seedling,Monogynella__Seedling,Monogynella__Neoxanthin,0.12927272640959883
-,12/6/17,AS-17,Monogynella,C_lupuliformis,CULUsdlg,CULU,sdlg,2,0.0367,36.7,2050,100,0.558583106,Neoxanthin,2.29171008064832,Seedling,Monogynella__Seedling,Monogynella__Neoxanthin,0.829298342623524
-,12/6/17,AS-18,Monogynella,C_lupuliformis,CULUsdlg,CULU,sdlg,3,0.0368,36.8,2050,100,0.557065217,Neoxanthin,2.70597214483835,Seedling,Monogynella__Seedling,Monogynella__Neoxanthin,0.995461272799597
-,12/6/17,AS-19,Monogynella,C_lupuliformis,CULUsdlg,CULU,sdlg,4,0.039,39,2050,100,0.525641026,Neoxanthin,1.9626279500582797,Seedling,Monogynella__Seedling,Monogynella__Neoxanthin,0.6742844169831798
-,12/6/17,AS-23,Grammica,C_cephalanthii,1567Ay,1567,y,1,0.0418,41.8,2050,100,0.490430622,Neoxanthin,0.6893787081205199,Young,Grammica__Young,Grammica__Neoxanthin,0
-,12/6/17,AS-24,Grammica,C_cephalanthii,1567Ay,1567,y,2,0.0394,39.4,2050,100,0.520304569,Neoxanthin,0.9253564729208099,Young,Grammica__Young,Grammica__Neoxanthin,0
6/5/18,6/11/18,AS-39,Grammica,C_cephalanthii,1567Gy,1567,y,1,0.0443,44.3,2050,100,0.46275395,Neoxanthin,0,Young,Grammica__Young,Grammica__Neoxanthin,0
6/5/18,6/11/18,AS-40,Grammica,C_cephalanthii,1567Gy,1567,y,2,0.0457,45.7,2050,100,0.448577681,Neoxanthin,0,Young,Grammica__Young,Grammica__Neoxanthin,0
6/5/18,6/11/18,AS-47,Grammica,C_cephalanthii,1567Fy,1567,y,1,0.043,43,2050,100,0.476744186,Neoxanthin,0,Young,Grammica__Young,Grammica__Neoxanthin,0
6/5/18,6/11/18,AS-48,Grammica,C_cephalanthii,1567Fy,1567,y,2,0.0423,42.3,2050,100,0.48463357,Neoxanthin,0,Young,Grammica__Young,Grammica__Neoxanthin,0
7/2/18,6/3/18,AS-222,Grammica,C_cephalanthii,1567Dy,1567,y,1,0.0269,26.9,1250,100,0.464684015,Neoxanthin,0,Young,Grammica__Young,Grammica__Neoxanthin,0
6/5/18,6/11/18,AS-31,Grammica,C_cephalanthii,1567Go,1567,o,1,0.0425,42.5,2050,100,0.482352941,Neoxanthin,0,Old,Grammica__Old,Grammica__Neoxanthin,0
6/5/18,6/11/18,AS-32,Grammica,C_cephalanthii,1567Go,1567,o,2,0.0598,59.8,2050,100,0.342809365,Neoxanthin,0,Old,Grammica__Old,Grammica__Neoxanthin,0
6/5/18,6/11/18,AS-37,Grammica,C_cephalanthii,1567Fo,1567,o,1,0.0417,41.7,2050,100,0.491606715,Neoxanthin,0,Old,Grammica__Old,Grammica__Neoxanthin,0
6/5/18,6/11/18,AS-38,Grammica,C_cephalanthii,1567Fo,1567,o,2,0.0533,53.3,2050,100,0.384615385,Neoxanthin,0,Old,Grammica__Old,Grammica__Neoxanthin,0
6/5/18,6/11/18,AS-45,Grammica,C_cephalanthii,1567Do,1567,o,1,0.0475,47.5,2050,100,0.431578947,Neoxanthin,0,Old,Grammica__Old,Grammica__Neoxanthin,0
6/5/18,6/11/18,AS-46,Grammica,C_cephalanthii,1567Do,1567,o,2,0.048,48,2050,100,0.427083333,Neoxanthin,0,Old,Grammica__Old,Grammica__Neoxanthin,0
6/11/18,6/11/18,AS-126,Grammica,C_cephalanthii,1567Fo,1567,o,1,0.046,46,1250,100,0.27173913,Neoxanthin,0,Old,Grammica__Old,Grammica__Neoxanthin,0
6/13/18,6/13/18,AS-127,Grammica,C_cephalanthii,1567Fo,1567,o,2,0.0499,49.9,1250,100,0.250501002,Neoxanthin,0,Old,Grammica__Old,Grammica__Neoxanthin,0
6/13/18,6/13/18,AS-130,Grammica,C_cephalanthii,1567Go,1567,o,1,0.0496,49.6,1250,100,0.252016129,Neoxanthin,0,Old,Grammica__Old,Grammica__Neoxanthin,0
6/13/18,6/13/18,AS-131,Grammica,C_cephalanthii,1567Go,1567,o,2,0.0414,41.4,1250,100,0.301932367,Neoxanthin,0,Old,Grammica__Old,Grammica__Neoxanthin,0
6/13/18,6/13/18,AS-132,Grammica,C_cephalanthii,1567Do,1567,o,1,0.0511,51.1,1250,100,0.244618395,Neoxanthin,0,Old,Grammica__Old,Grammica__Neoxanthin,0
6/13/18,6/13/18,AS-133,Grammica,C_cephalanthii,1567Do,1567,o,2,0.0409,40.9,1250,100,0.305623472,Neoxanthin,0,Old,Grammica__Old,Grammica__Neoxanthin,0
7/2/18,6/3/18,AS-214,Grammica,C_cephalanthii,1567Ao,1567,o,1,0.0422,42.2,1250,100,0.296208531,Neoxanthin,0,Old,Grammica__Old,Grammica__Neoxanthin,0
7/4/18,7/4/18,AS-263,Grammica,C_cephalanthii,1567Bo,1567,o,1,0.0508,50.8,1250,100,0.246062992,Neoxanthin,0,Old,Grammica__Old,Grammica__Neoxanthin,0
6/13/18,6/13/18,AS-134,Grammica,C_cephalanthii,1567Gh,1567,h,1,0.0406,40.6,1250,100,0.307881773,Neoxanthin,0,Haustorium,Grammica__Haustorium,Grammica__Neoxanthin,0
6/13/18,6/13/18,AS-135,Grammica,C_cephalanthii,1567Gh,1567,h,2,0.0512,51.2,1250,100,0.244140625,Neoxanthin,0.750751953125,Haustorium,Grammica__Haustorium,Grammica__Neoxanthin,0
7/2/18,6/3/18,AS-236,Grammica,C_cephalanthii,1567Dh,1567,h,1,0.0475,47.5,1250,100,0.263157895,Neoxanthin,0,Haustorium,Grammica__Haustorium,Grammica__Neoxanthin,0
7/2/18,6/3/18,AS-237,Grammica,C_cephalanthii,1567Fh,1567,h,1,0.0492,49.2,1250,100,0.254065041,Neoxanthin,0.47348831365965,Haustorium,Grammica__Haustorium,Grammica__Neoxanthin,0
6/11/18,6/11/18,AS-122,Grammica,C_cephalanthii,1567Df,1567,f,1,0.0465,46.5,1250,100,0.268817204,Neoxanthin,1.2240215040054399,Flower,Grammica__Flower,Grammica__Neoxanthin,0.20214183426561083
6/11/18,6/11/18,AS-123,Grammica,C_cephalanthii,1567Df,1567,f,2,0.0415,41.5,1250,100,0.301204819,Neoxanthin,1.4062048179834,Flower,Grammica__Flower,Grammica__Neoxanthin,0.3408945281337986
6/13/18,6/13/18,AS-169,Grammica,C_cephalanthii,1567Gs,1567,s,1,0.0496,49.6,1250,100,0.252016129,Neoxanthin,1.4815020159393997,Seed,Grammica__Seed,Grammica__Neoxanthin,0.39305651627170474
6/14/18,6/14/18,AS-175,Grammica,C_cephalanthii,1567Fs,1567,s,1,0.0448,44.8,1250,100,0.279017857,Neoxanthin,1.6475697536207299,Seed,Grammica__Seed,Grammica__Neoxanthin,0.49930138626547094
7/2/18,6/3/18,AS-208,Grammica,C_cephalanthii,1567Ds,1567,s,1,0.0575,57.5,1250,100,0.217391304,Neoxanthin,1.52329130191056,Seed,Grammica__Seed,Grammica__Neoxanthin,0.4208733897610531
7/2/18,6/3/18,AS-215,Grammica,C_cephalanthii,1567Cs,1567,s,1,0.029,29,1250,100,0.431034483,Neoxanthin,1.16211637996113,Seed,Grammica__Seed,Grammica__Neoxanthin,0.1502428943363377
7/2/18,6/3/18,AS-216,Grammica,C_cephalanthii,1567Bs,1567,s,1,0.0541,54.1,1250,100,0.231053604,Neoxanthin,1.28888400865716,Seed,Grammica__Seed,Grammica__Neoxanthin,0.2537768119687427
6/5/18,6/11/18,AS-51,C_purpurata,C_purpurata,1432Ay,1432,y,1,0.048,48,2050,100,0.427083333,Neoxanthin,0,Young,C_purpurata__Young,C_purpurata__Neoxanthin,0
6/5/18,6/11/18,AS-52,C_purpurata,C_purpurata,1432Ay,1432,y,2,0.0494,49.4,2050,100,0.414979757,Neoxanthin,0,Young,C_purpurata__Young,C_purpurata__Neoxanthin,0
6/5/18,6/11/18,AS-55,C_purpurata,C_purpurata,1432By,1432,y,1,0.0503,50.3,2050,100,0.407554672,Neoxanthin,0,Young,C_purpurata__Young,C_purpurata__Neoxanthin,0
6/5/18,6/11/18,AS-56,C_purpurata,C_purpurata,1432By,1432,y,2,0.0415,41.5,2050,100,0.493975904,Neoxanthin,0,Young,C_purpurata__Young,C_purpurata__Neoxanthin,0
6/13/18,6/13/18,AS-174,C_purpurata,C_purpurata,1432Cy,1432,y,1,0.0444,44.4,1250,100,0.281531532,Neoxanthin,0,Young,C_purpurata__Young,C_purpurata__Neoxanthin,0
6/5/18,6/11/18,AS-41,C_purpurata,C_purpurata,1432Ao,1432,o,1,0.0455,45.5,2050,100,0.450549451,Neoxanthin,0,Old,C_purpurata__Old,C_purpurata__Neoxanthin,0
6/5/18,6/11/18,AS-42,C_purpurata,C_purpurata,1432Ao,1432,o,2,0.0408,40.8,2050,100,0.50245098,Neoxanthin,0,Old,C_purpurata__Old,C_purpurata__Neoxanthin,0
6/5/18,6/11/18,AS-53,C_purpurata,C_purpurata,1432Bo,1432,o,1,0.0448,44.8,2050,100,0.457589286,Neoxanthin,0,Old,C_purpurata__Old,C_purpurata__Neoxanthin,0
6/5/18,6/11/18,AS-54,C_purpurata,C_purpurata,1432Bo,1432,o,2,0.05,50,2050,100,0.41,Neoxanthin,0,Old,C_purpurata__Old,C_purpurata__Neoxanthin,0
6/11/18,6/11/18,AS-85,C_purpurata,C_purpurata,1432Co,1432,o,1,0.049,49,1250,100,0.255102041,Neoxanthin,0,Old,C_purpurata__Old,C_purpurata__Neoxanthin,0
6/11/18,6/11/18,AS-86,C_purpurata,C_purpurata,1432Co,1432,o,2,0.0434,43.4,1250,100,0.288018433,Neoxanthin,0,Old,C_purpurata__Old,C_purpurata__Neoxanthin,0
6/13/18,6/13/18,AS-161,C_purpurata,C_purpurata,1432Ah,1432,h,1,0.0462,46.2,1250,100,0.270562771,Neoxanthin,0,Haustorium,C_purpurata__Haustorium,C_purpurata__Neoxanthin,0
6/13/18,6/13/18,AS-165,C_purpurata,C_purpurata,1432Bh,1432,h,1,0.0495,49.5,1250,100,0.252525253,Neoxanthin,0,Haustorium,C_purpurata__Haustorium,C_purpurata__Neoxanthin,0
6/13/18,6/13/18,AS-168,C_purpurata,C_purpurata,1432Ch,1432,h,1,0.045,45,1250,100,0.277777778,Neoxanthin,0,Haustorium,C_purpurata__Haustorium,C_purpurata__Neoxanthin,0
6/5/18,6/11/18,AS-49,C_purpurata,C_purpurata,1432Af,1432,f,1,0.0483,48.3,2050,100,0.424430642,Neoxanthin,0,Flower,C_purpurata__Flower,C_purpurata__Neoxanthin,0
6/5/18,6/11/18,AS-50,C_purpurata,C_purpurata,1432Af,1432,f,2,0.048,48,2050,100,0.427083333,Neoxanthin,0,Flower,C_purpurata__Flower,C_purpurata__Neoxanthin,0
6/14/18,6/14/18,AS-178,C_purpurata,C_purpurata,1432Bf,1432,f,1,0.0505,50.5,1250,100,0.247524752,Neoxanthin,0,Flower,C_purpurata__Flower,C_purpurata__Neoxanthin,0
7/4/18,7/4/18,AS-254,C_purpurata,C_purpurata,1432Cf,1432,f,1,0.0554,55.4,1250,100,0.225631769,Neoxanthin,0,Flower,C_purpurata__Flower,C_purpurata__Neoxanthin,0
7/4/18,7/4/18,AS-255,C_purpurata,C_purpurata,1432Cf,1432,f,2,0.0467,46.7,1250,100,0.267665953,Neoxanthin,0,Flower,C_purpurata__Flower,C_purpurata__Neoxanthin,0
6/13/18,6/13/18,AS-136,Grammica,C_costaricensis,CUCOAy,CUCO,y,1,0.0495,49.5,1250,100,0.252525253,Neoxanthin,0,Young,Grammica__Young,Grammica__Neoxanthin,0
