Iteration	Replicate_ID	Posterior	Likelihood	Prior	correlations[1]	proportional_rates[1]	proportional_rates[2]	relative_rates[1]	relative_rates[2]	sigma2
40	0	-8039.317	-8038.912	-0.4054144	0.103298	0.517487	0.482513	1.03497	0.965026	0.9999493
41	1	-8039.277	-8038.871	-0.4053955	0.108152	0.519971	0.480029	1.03994	0.960058	0.9999304
42	0	-8039.932	-8039.527	-0.4054144	0.0993353	0.516562	0.483438	1.03312	0.966876	0.9999493
43	1	-8039.739	-8039.334	-0.4053955	0.117808	0.520247	0.479753	1.04049	0.959507	0.9999304
44	0	-8040.374	-8039.969	-0.4054144	0.112332	0.524302	0.475698	1.0486	0.951395	0.9999493
45	1	-8039.74	-8039.335	-0.4053393	0.105161	0.517257	0.482743	1.03451	0.965485	0.9998742
46	0	-8038.975	-8038.57	-0.4054144	0.108879	0.518802	0.481198	1.0376	0.962395	0.9999493
47	1	-8040.272	-8039.867	-0.4053904	0.121697	0.515942	0.484058	1.03188	0.968115	0.9999253
48	0	-8039.07	-8038.665	-0.4054048	0.108224	0.518802	0.481198	1.0376	0.962395	0.9999397
49	1	-8039.433	-8039.028	-0.4053904	0.105358	0.515724	0.484276	1.03145	0.968552	0.9999253
50	0	-8039.674	-8039.268	-0.4054048	0.113383	0.5134	0.4866	1.0268	0.9732	0.9999397
51	1	-8039.781	-8039.376	-0.4053904	0.102036	0.515775	0.484225	1.03155	0.968451	0.9999253
52	0	-8042.061	-8041.656	-0.4050908	0.11428	0.514119	0.485881	1.02824	0.971762	0.9996257
53	1	-8039.85	-8039.445	-0.4053183	0.111293	0.515527	0.484473	1.03105	0.968946	0.9998532
54	0	-8042.332	-8041.927	-0.4050908	0.106627	0.52235	0.47765	1.0447	0.955299	0.9996257
55	1	-8040.019	-8039.614	-0.4053183	0.116426	0.516841	0.483159	1.03368	0.966318	0.9998532
56	0	-8042.871	-8042.466	-0.4050908	0.0979866	0.519656	0.480344	1.03931	0.960687	0.9996257
57	1	-8039.996	-8039.59	-0.4053183	0.106133	0.515425	0.484575	1.03085	0.96915	0.9998532
58	0	-8041.588	-8041.183	-0.4051093	0.105498	0.516642	0.483358	1.03328	0.966715	0.9996442
59	1	-8040.549	-8040.144	-0.4053015	0.105284	0.513678	0.486322	1.02736	0.972645	0.9998364
60	0	-8041.236	-8040.83	-0.4052009	0.118896	0.517989	0.482011	1.03598	0.964023	0.9997358
61	1	-8040.093	-8039.687	-0.40541	0.116853	0.512782	0.487218	1.02556	0.974436	0.9999449
62	0	-8040.643	-8040.238	-0.4052009	0.111531	0.517717	0.482283	1.03543	0.964566	0.9997358
63	1	-8040.129	-8039.724	-0.40541	0.120072	0.521203	0.478797	1.04241	0.957594	0.9999449
64	0	-8039.338	-8038.932	-0.4054085	0.10402	0.518956	0.481044	1.03791	0.962089	0.9999434
65	1	-8039.536	-8039.13	-0.4053852	0.105222	0.515367	0.484633	1.03073	0.969266	0.9999201
66	0	-8039.226	-8038.82	-0.4054085	0.114372	0.519663	0.480337	1.03933	0.960674	0.9999434
67	1	-8039.283	-8038.878	-0.4053852	0.11206	0.515898	0.484102	1.0318	0.968204	0.9999201
68	0	-8039.295	-8038.89	-0.405384	0.113799	0.516684	0.483316	1.03337	0.966632	0.9999189
69	1	-8039.575	-8039.17	-0.4053852	0.115544	0.520174	0.479826	1.04035	0.959651	0.9999201
70	0	-8038.914	-8038.508	-0.4054377	0.111287	0.520009	0.479991	1.04002	0.959982	0.9999726
71	1	-8039.891	-8039.486	-0.4054235	0.101573	0.521307	0.478693	1.04261	0.957386	0.9999584
72	0	-8040.431	-8040.026	-0.4054377	0.11299	0.510596	0.489404	1.02119	0.978809	0.9999726
73	1	-8039.735	-8039.33	-0.4054235	0.102486	0.514191	0.485809	1.02838	0.971619	0.9999584
74	0	-8039.411	-8039.005	-0.4053886	0.115241	0.519332	0.480668	1.03866	0.961336	0.9999235
75	1	-8039.123	-8038.718	-0.4054235	0.115782	0.516696	0.483304	1.03339	0.966607	0.9999584
76	0	-8039.441	-8039.035	-0.4053886	0.104401	0.516667	0.483333	1.03333	0.966666	0.9999235
77	1	-8038.855	-8038.45	-0.4054235	0.109852	0.518206	0.481794	1.03641	0.963588	0.9999584
78	0	-8039.346	-8038.94	-0.4053886	0.113162	0.515525	0.484475	1.03105	0.968949	0.9999235
79	1	-8039.243	-8038.837	-0.4054272	0.105664	0.520473	0.479527	1.04095	0.959053	0.9999621
80	0	-8039.289	-8038.883	-0.4053886	0.109129	0.515525	0.484475	1.03105	0.968949	0.9999235
81	1	-8039.202	-8038.797	-0.4054272	0.115304	0.520072	0.479928	1.04014	0.959857	0.9999621
82	0	-8039.237	-8038.832	-0.4053886	0.111616	0.519427	0.480573	1.03885	0.961146	0.9999235
83	1	-8039.53	-8039.125	-0.4054272	0.118872	0.519594	0.480406	1.03919	0.960812	0.9999621
84	0	-8040.486	-8040.081	-0.4053886	0.114777	0.511635	0.488365	1.02327	0.976731	0.9999235
85	1	-8039.841	-8039.436	-0.4054272	0.121426	0.516999	0.483001	1.034	0.966003	0.9999621
86	0	-8039.772	-8039.367	-0.4053443	0.114572	0.515609	0.484391	1.03122	0.968782	0.9998792
87	1	-8049.58	-8049.175	-0.4047728	0.135888	0.519925	0.480075	1.03985	0.960151	0.9993079
88	0	-8039.837	-8039.432	-0.4053443	0.103772	0.518266	0.481734	1.03653	0.963468	0.9998792
