Subgenus,Species,Accession.,Individual,AOI....Sample.per.Replicate.,Tissue,Measurement.Date,Time,Comments,exclude,Tissue.edit,ID,Metric,Value,Subgenus.Metric,Tissue.edit_names,Subgenus.Tissue
Grammica,C_denticulata,ss13-46,1,7,seedling,2018-05-01,3:53:06 PM,,,sdlg,993,Fv.Fm,0.771498771,Grammica__Fv.Fm,Seedling,Grammica__Seedling
Grammica,C_denticulata,ss13-46,B,3,young,2018-06-20,12:55:09 PM,,,y,995,Fv.Fm,0.682828283,Grammica__Fv.Fm,Young,Grammica__Young
Grammica,C_denticulata,ss13-46,1,5,seedling,2018-05-01,3:53:06 PM,,,sdlg,996,Fv.Fm,0.777043765,Grammica__Fv.Fm,Seedling,Grammica__Seedling
Grammica,C_indecora,ss16-17,C,1,young,2018-01-25,11:41:52 AM,,,y,997,Fv.Fm,0.666666667,Grammica__Fv.Fm,Young,Grammica__Young
Grammica,C_indecora,ss16-17,C,2,young,2018-01-25,11:41:52 AM,,,y,999,Fv.Fm,0.693735499,Grammica__Fv.Fm,Young,Grammica__Young
Grammica,C_denticulata,ss13-46,-,3,seedling,2018-04-17,1:38:52 PM,,,sdlg,1000,Fv.Fm,0.768656716,Grammica__Fv.Fm,Seedling,Grammica__Seedling
Grammica,C_californica,ss17-105,D,3,young,2018-05-25,12:42:05 PM,,,y,1001,Fv.Fm,0.707158351,Grammica__Fv.Fm,Young,Grammica__Young
Grammica,C_indecora,ss16-17,B,1,young,2018-01-25,12:01:11 PM,,,y,1004,Fv.Fm,0.7489301,Grammica__Fv.Fm,Young,Grammica__Young
Grammica,C_californica,ss17-105,D,1,young,2018-05-25,12:42:05 PM,,,y,1008,Fv.Fm,0.814919736,Grammica__Fv.Fm,Young,Grammica__Young
Grammica,C_denticulata,ss13-46,1,1,seedling,2018-05-01,3:53:06 PM,,,sdlg,1009,Fv.Fm,0.78998779,Grammica__Fv.Fm,Seedling,Grammica__Seedling
C_purpurata,C_purpurata,1432,A,1,young,2018-05-01,4:41:08 PM,truly 0 signal,,y,27,Fv.Fm,0,C_purpurata__Fv.Fm,Young,C_purpurata__Young
C_purpurata,C_purpurata,1432,A,2,young,2018-05-01,4:41:08 PM,truly 0 signal,,y,28,Fv.Fm,0,C_purpurata__Fv.Fm,Young,C_purpurata__Young
C_purpurata,C_purpurata,1432,A,3,young,2018-05-01,4:41:08 PM,truly 0 signal,,y,29,Fv.Fm,0,C_purpurata__Fv.Fm,Young,C_purpurata__Young
C_purpurata,C_purpurata,1432,B,1,young,2018-05-01,4:13:37 PM,truly 0 signal,,y,30,Fv.Fm,0,C_purpurata__Fv.Fm,Young,C_purpurata__Young
C_purpurata,C_purpurata,1432,B,2,young,2018-05-01,4:13:37 PM,truly 0 signal,,y,31,Fv.Fm,0,C_purpurata__Fv.Fm,Young,C_purpurata__Young
C_purpurata,C_purpurata,1432,B,3,young,2018-05-01,4:13:37 PM,truly 0 signal,,y,32,Fv.Fm,0,C_purpurata__Fv.Fm,Young,C_purpurata__Young
C_purpurata,C_purpurata,1432,A,1,haustorium,2018-05-03,3:32:37 PM,truly 0 signal,,h,33,Fv.Fm,0,C_purpurata__Fv.Fm,Haustorium,C_purpurata__Haustorium
C_purpurata,C_purpurata,1432,A,2,haustorium,2018-05-03,3:32:37 PM,truly 0 signal,,h,34,Fv.Fm,0,C_purpurata__Fv.Fm,Haustorium,C_purpurata__Haustorium
C_purpurata,C_purpurata,1432,A,1,young,2018-05-03,3:28:03 PM,truly 0 signal,,y,35,Fv.Fm,0,C_purpurata__Fv.Fm,Young,C_purpurata__Young
C_purpurata,C_purpurata,1432,A,2,young,2018-05-03,3:28:03 PM,truly 0 signal,,y,36,Fv.Fm,0,C_purpurata__Fv.Fm,Young,C_purpurata__Young
C_purpurata,C_purpurata,1432,A,3,young,2018-05-03,3:28:03 PM,truly 0 signal,,y,37,Fv.Fm,0,C_purpurata__Fv.Fm,Young,C_purpurata__Young
C_purpurata,C_purpurata,1432,B,1,haustorium,2018-05-03,3:22:43 PM,truly 0 signal,,h,38,Fv.Fm,0,C_purpurata__Fv.Fm,Haustorium,C_purpurata__Haustorium
C_purpurata,C_purpurata,1432,B,2,haustorium,2018-05-03,3:22:43 PM,truly 0 signal,,h,39,Fv.Fm,0,C_purpurata__Fv.Fm,Haustorium,C_purpurata__Haustorium
C_purpurata,C_purpurata,1432,B,3,haustorium,2018-05-03,3:22:43 PM,truly 0 signal,,h,40,Fv.Fm,0,C_purpurata__Fv.Fm,Haustorium,C_purpurata__Haustorium
C_purpurata,C_purpurata,1432,B,4,haustorium,2018-05-03,3:22:43 PM,truly 0 signal,,h,41,Fv.Fm,0,C_purpurata__Fv.Fm,Haustorium,C_purpurata__Haustorium
C_purpurata,C_purpurata,1432,A,1,flower,2018-05-25,3:24:25 PM,truly 0 signal,,f,42,Fv.Fm,0,C_purpurata__Fv.Fm,Flower,C_purpurata__Flower
C_purpurata,C_purpurata,1432,A,2,flower,2018-05-25,3:24:25 PM,truly 0 signal,,f,43,Fv.Fm,0,C_purpurata__Fv.Fm,Flower,C_purpurata__Flower
C_purpurata,C_purpurata,1432,A,3,flower,2018-05-25,3:24:25 PM,truly 0 signal,,f,44,Fv.Fm,0,C_purpurata__Fv.Fm,Flower,C_purpurata__Flower
C_purpurata,C_purpurata,1432,A,4,flower,2018-05-25,3:24:25 PM,truly 0 signal,,f,45,Fv.Fm,0,C_purpurata__Fv.Fm,Flower,C_purpurata__Flower
C_purpurata,C_purpurata,1432,A,5,flower,2018-05-25,3:24:25 PM,truly 0 signal,,f,46,Fv.Fm,0,C_purpurata__Fv.Fm,Flower,C_purpurata__Flower
C_purpurata,C_purpurata,1432,A,6,flower,2018-05-25,3:24:25 PM,truly 0 signal,,f,47,Fv.Fm,0,C_purpurata__Fv.Fm,Flower,C_purpurata__Flower
C_purpurata,C_purpurata,1432,B,1,flower,2018-05-25,3:38:31 PM,truly 0 signal,,f,48,Fv.Fm,0,C_purpurata__Fv.Fm,Flower,C_purpurata__Flower
C_purpurata,C_purpurata,1432,B,2,flower,2018-05-25,3:38:31 PM,truly 0 signal,,f,49,Fv.Fm,0,C_purpurata__Fv.Fm,Flower,C_purpurata__Flower
C_purpurata,C_purpurata,1432,B,3,flower,2018-05-25,3:38:31 PM,truly 0 signal,,f,50,Fv.Fm,0,C_purpurata__Fv.Fm,Flower,C_purpurata__Flower
C_purpurata,C_purpurata,1432,B,4,flower,2018-05-25,3:38:31 PM,truly 0 signal,,f,51,Fv.Fm,0,C_purpurata__Fv.Fm,Flower,C_purpurata__Flower
C_purpurata,C_purpurata,1432,B,5,flower,2018-05-25,3:38:31 PM,truly 0 signal,,f,52,Fv.Fm,0,C_purpurata__Fv.Fm,Flower,C_purpurata__Flower
C_purpurata,C_purpurata,1432,C,1,haustorium,2018-05-29,2:49:47 PM,truly 0 signal,,h,53,Fv.Fm,0,C_purpurata__Fv.Fm,Haustorium,C_purpurata__Haustorium
C_purpurata,C_purpurata,1432,C,2,haustorium,2018-05-29,2:49:47 PM,truly 0 signal,,h,54,Fv.Fm,0,C_purpurata__Fv.Fm,Haustorium,C_purpurata__Haustorium
C_purpurata,C_purpurata,1432,C,3,haustorium,2018-05-29,2:49:47 PM,truly 0 signal,,h,55,Fv.Fm,0,C_purpurata__Fv.Fm,Haustorium,C_purpurata__Haustorium
C_purpurata,C_purpurata,1432,C,4,haustorium,2018-05-29,2:49:47 PM,truly 0 signal,,h,56,Fv.Fm,0,C_purpurata__Fv.Fm,Haustorium,C_purpurata__Haustorium
C_purpurata,C_purpurata,1432,C,1,old,2018-05-29,2:39:52 PM,truly 0 signal,,o,57,Fv.Fm,0,C_purpurata__Fv.Fm,Old,C_purpurata__Old
C_purpurata,C_purpurata,1432,C,2,old,2018-05-29,2:39:52 PM,truly 0 signal,,o,58,Fv.Fm,0,C_purpurata__Fv.Fm,Old,C_purpurata__Old
C_purpurata,C_purpurata,1432,C,3,old,2018-05-29,2:39:52 PM,truly 0 signal,,o,59,Fv.Fm,0,C_purpurata__Fv.Fm,Old,C_purpurata__Old
C_purpurata,C_purpurata,1432,C,4,old,2018-05-29,2:39:52 PM,truly 0 signal,,o,60,Fv.Fm,0,C_purpurata__Fv.Fm,Old,C_purpurata__Old
C_purpurata,C_purpurata,1432,C,1,young,2018-05-29,2:29:07 PM,truly 0 signal,,y,61,Fv.Fm,0,C_purpurata__Fv.Fm,Young,C_purpurata__Young
C_purpurata,C_purpurata,1432,C,2,young,2018-05-29,2:29:07 PM,truly 0 signal,,y,62,Fv.Fm,0,C_purpurata__Fv.Fm,Young,C_purpurata__Young
C_purpurata,C_purpurata,1432,C,3,young,2018-05-29,2:29:07 PM,truly 0 signal,,y,63,Fv.Fm,0,C_purpurata__Fv.Fm,Young,C_purpurata__Young
C_purpurata,C_purpurata,1432,C,4,young,2018-05-29,2:29:07 PM,truly 0 signal,,y,64,Fv.Fm,0,C_purpurata__Fv.Fm,Young,C_purpurata__Young
C_purpurata,C_purpurata,1432,C,5,young,2018-05-29,2:29:07 PM,truly 0 signal,,y,65,Fv.Fm,0,C_purpurata__Fv.Fm,Young,C_purpurata__Young
C_purpurata,C_purpurata,1432,C,6,young,2018-05-29,2:29:07 PM,truly 0 signal,,y,66,Fv.Fm,0,C_purpurata__Fv.Fm,Young,C_purpurata__Young
C_purpurata,C_purpurata,1432,C,7,young,2018-05-29,2:29:07 PM,truly 0 signal,,y,67,Fv.Fm,0,C_purpurata__Fv.Fm,Young,C_purpurata__Young
C_purpurata,C_purpurata,1432,C,1,flower,2018-06-20,12:44:25 PM,truly 0 signal,,f,68,Fv.Fm,0,C_purpurata__Fv.Fm,Flower,C_purpurata__Flower
C_purpurata,C_purpurata,1432,C,2,flower,2018-06-20,12:44:25 PM,truly 0 signal,,f,69,Fv.Fm,0,C_purpurata__Fv.Fm,Flower,C_purpurata__Flower
C_purpurata,C_purpurata,1432,C,3,flower,2018-06-20,12:44:25 PM,truly 0 signal,,f,70,Fv.Fm,0,C_purpurata__Fv.Fm,Flower,C_purpurata__Flower
C_purpurata,C_purpurata,1432,C,4,flower,2018-06-20,12:44:25 PM,truly 0 signal,,f,71,Fv.Fm,0,C_purpurata__Fv.Fm,Flower,C_purpurata__Flower
C_purpurata,C_purpurata,1432,C,5,flower,2018-06-20,12:44:25 PM,truly 0 signal,,f,72,Fv.Fm,0,C_purpurata__Fv.Fm,Flower,C_purpurata__Flower
C_purpurata,C_purpurata,1432,C,6,flower,2018-06-20,12:44:25 PM,truly 0 signal,,f,73,Fv.Fm,0,C_purpurata__Fv.Fm,Flower,C_purpurata__Flower
C_purpurata,C_purpurata,1432,C,7,flower,2018-06-20,12:44:25 PM,truly 0 signal,,f,74,Fv.Fm,0,C_purpurata__Fv.Fm,Flower,C_purpurata__Flower
Monogynella,C_monogyna,CUMO,C,4,seed,2018-01-25,10:50:10 AM,,,s,155,Fv.Fm,0.653222618,Monogynella__Fv.Fm,Seed,Monogynella__Seed
Monogynella,C_monogyna,CUMO,C,6,seed,2018-01-25,10:50:10 AM,,,s,172,Fv.Fm,0.654381654,Monogynella__Fv.Fm,Seed,Monogynella__Seed
Monogynella,C_monogyna,CUMO,D,1,haustorium,2018-02-16,4:27:24 PM,,,h,186,Fv.Fm,0.462178218,Monogynella__Fv.Fm,Haustorium,Monogynella__Haustorium
Monogynella,C_monogyna,CUMO,C,2,seed,2018-01-25,10:50:10 AM,,,s,192,Fv.Fm,0.674958541,Monogynella__Fv.Fm,Seed,Monogynella__Seed
Monogynella,C_monogyna,CUMO,A,1,haustorium,2017-12-13,10:35:22 AM,,,h,213,Fv.Fm,0.516156463,Monogynella__Fv.Fm,Haustorium,Monogynella__Haustorium
Monogynella,C_monogyna,CUMO,D,3,flower,2018-03-23,4:55:02 PM,,,f,261,Fv.Fm,0.594355417,Monogynella__Fv.Fm,Flower,Monogynella__Flower
Monogynella,C_monogyna,CUMO,D,5,flower,2018-03-23,4:55:02 PM,,,f,269,Fv.Fm,0.579720617,Monogynella__Fv.Fm,Flower,Monogynella__Flower
Monogynella,C_monogyna,CUMO,A,2,haustorium,2017-12-13,10:35:22 AM,,,h,277,Fv.Fm,0.569156293,Monogynella__Fv.Fm,Haustorium,Monogynella__Haustorium
Monogynella,C_monogyna,CUMO,C,5,seed,2018-01-25,10:50:10 AM,,,s,284,Fv.Fm,0.605132823,Monogynella__Fv.Fm,Seed,Monogynella__Seed
Monogynella,C_monogyna,CUMO,D,4,flower,2018-03-23,4:55:02 PM,,,f,286,Fv.Fm,0.651670379,Monogynella__Fv.Fm,Flower,Monogynella__Flower
Monogynella,C_monogyna,CUMO,D,2,haustorium,2018-03-08,11:37:26 AM,,,h,314,Fv.Fm,0.53221957,Monogynella__Fv.Fm,Haustorium,Monogynella__Haustorium
Monogynella,C_monogyna,CUMO,D,2,flower,2018-03-23,4:55:02 PM,,,f,321,Fv.Fm,0.572027627,Monogynella__Fv.Fm,Flower,Monogynella__Flower
Monogynella,C_monogyna,CUMO,D,5,flower,2018-02-16,3:51:56 PM,,,f,360,Fv.Fm,0.546643418,Monogynella__Fv.Fm,Flower,Monogynella__Flower
Monogynella,C_monogyna,CUMO,B,1,haustorium,2017-12-13,11:08:41 AM,,,h,398,Fv.Fm,0.656193078,Monogynella__Fv.Fm,Haustorium,Monogynella__Haustorium
Monogynella,C_monogyna,CUMO,D,1,flower,2018-03-23,4:55:02 PM,,,f,416,Fv.Fm,0.602885345,Monogynella__Fv.Fm,Flower,Monogynella__Flower
Monogynella,C_monogyna,CUMO,C,2,haustorium,2018-01-25,10:58:25 AM,,,h,419,Fv.Fm,0.651527663,Monogynella__Fv.Fm,Haustorium,Monogynella__Haustorium
Monogynella,C_monogyna,CUMO,A,1,haustorium,2017-12-13,10:35:22 AM,,,h,435,Fv.Fm,0.615677321,Monogynella__Fv.Fm,Haustorium,Monogynella__Haustorium
Monogynella,C_monogyna,CUMO,D,2,flower,2018-02-16,3:51:56 PM,,,f,447,Fv.Fm,0.681257969,Monogynella__Fv.Fm,Flower,Monogynella__Flower
Monogynella,C_monogyna,CUMO,D,3,haustorium,2018-03-08,11:37:26 AM,,,h,451,Fv.Fm,0.453411592,Monogynella__Fv.Fm,Haustorium,Monogynella__Haustorium
Monogynella,C_monogyna,CUMO,D,4,seed,2018-02-16,3:51:56 PM,,,s,462,Fv.Fm,0.56448203,Monogynella__Fv.Fm,Seed,Monogynella__Seed
Monogynella,C_monogyna,CUMO,C,1,haustorium,2018-01-25,10:58:25 AM,,,h,492,Fv.Fm,0.652276759,Monogynella__Fv.Fm,Haustorium,Monogynella__Haustorium
Monogynella,C_monogyna,CUMO,D,2,seed,2018-02-16,3:51:56 PM,,,s,503,Fv.Fm,0.58411215,Monogynella__Fv.Fm,Seed,Monogynella__Seed
Monogynella,C_monogyna,CUMO,D,3,flower,2018-02-16,3:51:56 PM,,,f,563,Fv.Fm,0.633846154,Monogynella__Fv.Fm,Flower,Monogynella__Flower
Monogynella,C_lupuliformis,CULU,-,1,seedling,2017-11-02,2:21:12 PM,,,sdlg,628,Fv.Fm,0.808224674,Monogynella__Fv.Fm,Seedling,Monogynella__Seedling
Monogynella,C_monogyna,CUMO,D,4,flower,2018-02-16,3:51:56 PM,,,f,648,Fv.Fm,0.61802903,Monogynella__Fv.Fm,Flower,Monogynella__Flower
Monogynella,C_monogyna,CUMO,D,3,seed,2018-02-16,3:51:56 PM,,,s,654,Fv.Fm,0.697744361,Monogynella__Fv.Fm,Seed,Monogynella__Seed
Monogynella,C_monogyna,CUMO,D,1,flower,2018-02-16,3:51:56 PM,,,f,671,Fv.Fm,0.702614379,Monogynella__Fv.Fm,Flower,Monogynella__Flower
Monogynella,C_monogyna,CUMO,B,2,young,2017-12-13,10:48:48 AM,,,y,684,Fv.Fm,0.69582505,Monogynella__Fv.Fm,Young,Monogynella__Young
Monogynella,C_monogyna,CUMO,C,7,seed,2018-01-25,10:50:10 AM,,,s,737,Fv.Fm,0.636442895,Monogynella__Fv.Fm,Seed,Monogynella__Seed
Monogynella,C_monogyna,CUMO,-,1,seedling,2017-11-09,5:17:10 PM,,,sdlg,778,Fv.Fm,0.772317403,Monogynella__Fv.Fm,Seedling,Monogynella__Seedling
Monogynella,C_monogyna,CUMO,C,3,flower,2018-01-25,10:50:10 AM,,,f,785,Fv.Fm,0.639827074,Monogynella__Fv.Fm,Flower,Monogynella__Flower
Monogynella,C_monogyna,CUMO,-,1,seedling,2017-11-09,5:26:18 PM,,,sdlg,795,Fv.Fm,0.727934996,Monogynella__Fv.Fm,Seedling,Monogynella__Seedling
Monogynella,C_monogyna,CUMO,C,1,flower,2018-01-25,10:50:10 AM,,,f,822,Fv.Fm,0.649163301,Monogynella__Fv.Fm,Flower,Monogynella__Flower
Monogynella,C_lupuliformis,CULU,-,1,seedling,2017-11-02,2:34:38 PM,,,sdlg,850,Fv.Fm,0.812479201,Monogynella__Fv.Fm,Seedling,Monogynella__Seedling
Monogynella,C_monogyna,CUMO,-,2,seedling,2017-11-09,5:17:10 PM,,,sdlg,854,Fv.Fm,0.780765253,Monogynella__Fv.Fm,Seedling,Monogynella__Seedling
Monogynella,C_monogyna,CUMO,C,2,flower,2018-01-25,10:50:10 AM,,,f,869,Fv.Fm,0.699078813,Monogynella__Fv.Fm,Flower,Monogynella__Flower
Monogynella,C_monogyna,CUMO,D,1,old,2018-02-16,4:37:42 PM,,,o,892,Fv.Fm,0.650887574,Monogynella__Fv.Fm,Old,Monogynella__Old
Monogynella,C_monogyna,CUMO,-,2,seedling,2017-11-09,5:26:18 PM,,,sdlg,898,Fv.Fm,0.784482759,Monogynella__Fv.Fm,Seedling,Monogynella__Seedling
Monogynella,C_monogyna,CUMO,B,5,old,2017-12-13,10:59:39 AM,,,o,909,Fv.Fm,0.797126437,Monogynella__Fv.Fm,Old,Monogynella__Old
Monogynella,C_lupuliformis,CULU,-,2,seedling,2017-11-02,2:34:38 PM,,,sdlg,934,Fv.Fm,0.789526185,Monogynella__Fv.Fm,Seedling,Monogynella__Seedling
Monogynella,C_monogyna,CUMO,B,2,old,2017-12-13,10:59:39 AM,,,o,944,Fv.Fm,0.783075601,Monogynella__Fv.Fm,Old,Monogynella__Old
Monogynella,C_lupuliformis,CULU,-,2,seedling,2017-11-02,2:21:12 PM,,,sdlg,945,Fv.Fm,0.76558724,Monogynella__Fv.Fm,Seedling,Monogynella__Seedling
Monogynella,C_monogyna,CUMO,B,4,old,2017-12-13,10:59:39 AM,,,o,948,Fv.Fm,0.749613601,Monogynella__Fv.Fm,Old,Monogynella__Old
Monogynella,C_monogyna,CUMO,C,3,old,2018-01-15,10:40:32 AM,,,o,952,Fv.Fm,0.742741935,Monogynella__Fv.Fm,Old,Monogynella__Old
Monogynella,C_monogyna,CUMO,B,3,old,2017-12-13,10:59:39 AM,,,o,962,Fv.Fm,0.757392879,Monogynella__Fv.Fm,Old,Monogynella__Old
Monogynella,C_monogyna,CUMO,C,2,old,2018-01-15,10:40:32 AM,,,o,965,Fv.Fm,0.72826087,Monogynella__Fv.Fm,Old,Monogynella__Old
Monogynella,C_monogyna,CUMO,A,3,old,2017-11-15,1:15:34 PM,,,o,968,Fv.Fm,0.793272171,Monogynella__Fv.Fm,Old,Monogynella__Old
Monogynella,C_monogyna,CUMO,C,2,young,2018-01-15,10:30:17 AM,,,y,970,Fv.Fm,0.708910891,Monogynella__Fv.Fm,Young,Monogynella__Young
Monogynella,C_monogyna,CUMO,D,3,old,2018-02-16,4:37:42 PM,,,o,973,Fv.Fm,0.766497462,Monogynella__Fv.Fm,Old,Monogynella__Old
Monogynella,C_monogyna,CUMO,D,2,old,2018-02-16,4:37:42 PM,,,o,976,Fv.Fm,0.791019956,Monogynella__Fv.Fm,Old,Monogynella__Old
Monogynella,C_monogyna,CUMO,C,3,young,2018-01-15,10:30:17 AM,,,y,977,Fv.Fm,0.76545218,Monogynella__Fv.Fm,Young,Monogynella__Young
Monogynella,C_monogyna,CUMO,C,1,old,2018-01-15,10:40:32 AM,,,o,983,Fv.Fm,0.804040404,Monogynella__Fv.Fm,Old,Monogynella__Old
Monogynella,C_monogyna,CUMO,D,3,young,2018-03-08,11:17:00 AM,,,y,985,Fv.Fm,0.785517621,Monogynella__Fv.Fm,Young,Monogynella__Young
Monogynella,C_monogyna,CUMO,A,1,young,2017-11-15,12:49:21 PM,,,y,986,Fv.Fm,0.778752437,Monogynella__Fv.Fm,Young,Monogynella__Young
Monogynella,C_monogyna,CUMO,A,2,old,2017-11-15,1:08:04 PM,,,o,987,Fv.Fm,0.783062161,Monogynella__Fv.Fm,Old,Monogynella__Old
Monogynella,C_monogyna,CUMO,D,2,young,2018-03-08,11:17:00 AM,,,y,988,Fv.Fm,0.767189836,Monogynella__Fv.Fm,Young,Monogynella__Young
Monogynella,C_monogyna,CUMO,D,1,young,2018-03-08,11:17:00 AM,,,y,989,Fv.Fm,0.783632617,Monogynella__Fv.Fm,Young,Monogynella__Young
Monogynella,C_monogyna,CUMO,B,1,young,2017-12-13,10:48:48 AM,,,y,994,Fv.Fm,0.788129226,Monogynella__Fv.Fm,Young,Monogynella__Young
Monogynella,C_monogyna,CUMO,A,1,young,2017-11-15,12:58:46 PM,,,y,998,Fv.Fm,0.756910569,Monogynella__Fv.Fm,Young,Monogynella__Young
Monogynella,C_monogyna,CUMO,D,3,young,2018-02-16,4:07:19 PM,,,y,1002,Fv.Fm,0.811230585,Monogynella__Fv.Fm,Young,Monogynella__Young
Monogynella,C_monogyna,CUMO,D,2,young,2018-02-16,4:07:19 PM,,,y,1003,Fv.Fm,0.804509211,Monogynella__Fv.Fm,Young,Monogynella__Young
Monogynella,C_monogyna,CUMO,D,1,young,2018-02-16,4:07:19 PM,,,y,1005,Fv.Fm,0.795325779,Monogynella__Fv.Fm,Young,Monogynella__Young
Monogynella,C_monogyna,CUMO,B,3,young,2017-12-13,10:48:48 AM,,,y,1006,Fv.Fm,0.800103173,Monogynella__Fv.Fm,Young,Monogynella__Young
Monogynella,C_monogyna,CUMO,C,1,young,2018-01-15,10:30:17 AM,,,y,1007,Fv.Fm,0.78462142,Monogynella__Fv.Fm,Young,Monogynella__Young
Ipomoea_nil,Ipomoea_nil,IPNI,E,1,flower,2018-06-20,12:30:52 PM,,,f,209,Fv.Fm,0.643117261,Ipomoea_nil__Fv.Fm,Flower,Ipomoea_nil__Flower
Ipomoea_nil,Ipomoea_nil,IPNI,B,2,flower,2018-06-26,4:50:06 PM,,,f,242,Fv.Fm,0.699318041,Ipomoea_nil__Fv.Fm,Flower,Ipomoea_nil__Flower
Ipomoea_nil,Ipomoea_nil,IPNI,E,2,flower,2018-06-21,3:58:53 PM,,,f,273,Fv.Fm,0.667675545,Ipomoea_nil__Fv.Fm,Flower,Ipomoea_nil__Flower
Ipomoea_nil,Ipomoea_nil,IPNI,A,1,young,2018-04-19,11:04:19 AM,,,y,318,Fv.Fm,0.666213645,Ipomoea_nil__Fv.Fm,Young,Ipomoea_nil__Young
Ipomoea_nil,Ipomoea_nil,IPNI,B,1,seed,2018-06-26,5:15:03 PM,,,s,329,Fv.Fm,0.774251344,Ipomoea_nil__Fv.Fm,Seed,Ipomoea_nil__Seed
Ipomoea_nil,Ipomoea_nil,IPNI,B,3,flower,2018-07-06,1:42:12 PM,,,f,339,Fv.Fm,0.68860662,Ipomoea_nil__Fv.Fm,Flower,Ipomoea_nil__Flower
Ipomoea_nil,Ipomoea_nil,IPNI,B,1,old,2018-04-19,12:01:28 PM,,,o,342,Fv.Fm,0.706873315,Ipomoea_nil__Fv.Fm,Old,Ipomoea_nil__Old
Ipomoea_nil,Ipomoea_nil,IPNI,B,2,seed,2018-06-26,5:15:03 PM,,,s,347,Fv.Fm,0.763061651,Ipomoea_nil__Fv.Fm,Seed,Ipomoea_nil__Seed
Ipomoea_nil,Ipomoea_nil,IPNI,E,4,flower,2018-06-23,5:22:41 PM,,,f,349,Fv.Fm,0.686184812,Ipomoea_nil__Fv.Fm,Flower,Ipomoea_nil__Flower
Ipomoea_nil,Ipomoea_nil,IPNI,E,3,flower,2018-06-22,1:28:35 PM,,,f,351,Fv.Fm,0.727543424,Ipomoea_nil__Fv.Fm,Flower,Ipomoea_nil__Flower
Ipomoea_nil,Ipomoea_nil,IPNI,B,1,flower,2018-06-12,5:26:04 PM,,,f,367,Fv.Fm,0.636329728,Ipomoea_nil__Fv.Fm,Flower,Ipomoea_nil__Flower
Ipomoea_nil,Ipomoea_nil,IPNI,B,4,seed,2018-07-06,1:58:18 PM,,,s,384,Fv.Fm,0.79108932,Ipomoea_nil__Fv.Fm,Seed,Ipomoea_nil__Seed
Ipomoea_nil,Ipomoea_nil,IPNI,B,3,seed,2018-07-06,1:58:18 PM,,,s,402,Fv.Fm,0.789218067,Ipomoea_nil__Fv.Fm,Seed,Ipomoea_nil__Seed
Ipomoea_nil,Ipomoea_nil,IPNI,A,1,seed,2018-06-26,4:57:58 PM,,,s,410,Fv.Fm,0.819787986,Ipomoea_nil__Fv.Fm,Seed,Ipomoea_nil__Seed
Ipomoea_nil,Ipomoea_nil,IPNI,B,2,seed,2018-07-06,1:58:18 PM,,,s,420,Fv.Fm,0.795283019,Ipomoea_nil__Fv.Fm,Seed,Ipomoea_nil__Seed
Ipomoea_nil,Ipomoea_nil,IPNI,E,1,seed,2018-05-25,3:55:26 PM,,,s,422,Fv.Fm,0.777977798,Ipomoea_nil__Fv.Fm,Seed,Ipomoea_nil__Seed
Ipomoea_nil,Ipomoea_nil,IPNI,C,1,young,2018-04-19,12:29:01,,,y,429,Fv.Fm,0.711061618,Ipomoea_nil__Fv.Fm,Young,Ipomoea_nil__Young
Ipomoea_nil,Ipomoea_nil,IPNI,E,5,flower,2018-07-06,1:49:54 PM,,,f,441,Fv.Fm,0.684363636,Ipomoea_nil__Fv.Fm,Flower,Ipomoea_nil__Flower
Ipomoea_nil,Ipomoea_nil,IPNI,E,1,young,2018-04-19,3:22:18 PM,,,y,449,Fv.Fm,0.687324734,Ipomoea_nil__Fv.Fm,Young,Ipomoea_nil__Young
Ipomoea_nil,Ipomoea_nil,IPNI,D,1,young,2018-04-19,1:07:38 PM,,,y,458,Fv.Fm,0.715755806,Ipomoea_nil__Fv.Fm,Young,Ipomoea_nil__Young
Ipomoea_nil,Ipomoea_nil,IPNI,A,2,old,2018-04-19,11:31:34 AM,,,o,461,Fv.Fm,0.685751343,Ipomoea_nil__Fv.Fm,Old,Ipomoea_nil__Old
Ipomoea_nil,Ipomoea_nil,IPNI,B,2,seed,2018-05-25,5:19:57 PM,,,s,463,Fv.Fm,0.741256477,Ipomoea_nil__Fv.Fm,Seed,Ipomoea_nil__Seed
Ipomoea_nil,Ipomoea_nil,IPNI,B,2,young,2018-04-19,11:42:08 AM,,,y,471,Fv.Fm,0.733142857,Ipomoea_nil__Fv.Fm,Young,Ipomoea_nil__Young
Ipomoea_nil,Ipomoea_nil,IPNI,A,1,seed,2018-06-26,5:05:47 PM,,,s,473,Fv.Fm,0.781683168,Ipomoea_nil__Fv.Fm,Seed,Ipomoea_nil__Seed
Ipomoea_nil,Ipomoea_nil,IPNI,A,1,young,2018-05-01,10:28:32 AM,,,y,474,Fv.Fm,0.705252676,Ipomoea_nil__Fv.Fm,Young,Ipomoea_nil__Young
Ipomoea_nil,Ipomoea_nil,IPNI,E,1,old,2018-04-19,3:45:54 PM,,,o,496,Fv.Fm,0.681243063,Ipomoea_nil__Fv.Fm,Old,Ipomoea_nil__Old
Ipomoea_nil,Ipomoea_nil,IPNI,B,1,seed,2018-05-25,5:19:57 PM,,,s,501,Fv.Fm,0.737433254,Ipomoea_nil__Fv.Fm,Seed,Ipomoea_nil__Seed
