Subgenus,Species,Accession.,Individual,Tissue.edit,Metric,mean,n,sd
Grammica,C_indecora,ss16-17,A,s,φPSII,0.08405796300000001,2,0.17134251887203508
Grammica,C_indecora,ss16-17,A,s,ΦNPQ,0.2872895105,2,0.09926367327749133
Grammica,C_indecora,ss16-17,A,s,Φf.D,0.437305053,1,NA
Grammica,C_indecora,ss16-17,A,s,NPQ,0.541107899,2,0.39082133753019865
Grammica,C_indecora,ss16-17,A,s,X1.qP,0.552027014,1,NA
Grammica,C_indecora,ss16-17,B,y,Fo,0.012733333333333334,3,0.004214656965084268
Grammica,C_indecora,ss16-17,B,y,Fm,0.042466666666666666,3,0.023942918229266315
Grammica,C_indecora,ss16-17,B,y,Ft,0.014866666666666667,3,0.0070613974065572415
Grammica,C_indecora,ss16-17,B,y,Fo.,0.011851872000000001,3,0.004142342401051367
Grammica,C_indecora,ss16-17,B,y,Fv.Fm,0.6764714456666667,3,0.06345381289686922
Grammica,C_indecora,ss16-17,B,y,φPSII,0.5525685773333333,3,0.03823098653435158
Grammica,C_indecora,ss16-17,B,y,ΦNPQ,0.08688739633333334,3,0.018007616587149236
Grammica,C_indecora,ss16-17,B,y,Φf.D,0.360544026,3,0.029101941928471733
Grammica,C_indecora,ss16-17,B,y,NPQ,0.24121753566666668,3,0.04652538262751673
Grammica,C_indecora,ss16-17,B,y,X1.qP,0.11737370233333333,3,0.03860480061138902
Grammica,C_indecora,ss16-17,B,o,Fo,0.0086,2,0.0016970562748477136
Grammica,C_indecora,ss16-17,B,o,Fm,0.0213,2,0.010748023074035521
Grammica,C_indecora,ss16-17,B,o,Ft,0.01075,2,0.0027577164466275348
Grammica,C_indecora,ss16-17,B,o,Fo.,0.007265453999999999,2,0.0013933157285619076
Grammica,C_indecora,ss16-17,B,o,Fv.Fm,0.5603768345,2,0.14216073466488258
Grammica,C_indecora,ss16-17,B,o,φPSII,0.2314176845,2,0.12132059652439954
Grammica,C_indecora,ss16-17,B,o,ΦNPQ,0.22769124899999998,2,0.022143873339363605
Grammica,C_indecora,ss16-17,B,o,Φf.D,0.5408910665,2,0.1434644698637631
Grammica,C_indecora,ss16-17,B,o,NPQ,0.441930264,2,0.15815599563667085
Grammica,C_indecora,ss16-17,B,o,X1.qP,0.626844234,1,NA
Grammica,C_indecora,ss16-17,B,f,Fo,0.0835,3,0.031480628964491796
Grammica,C_indecora,ss16-17,B,f,Fm,0.20606666666666668,3,0.10276036849551162
Grammica,C_indecora,ss16-17,B,f,Ft,0.13053333333333333,3,0.05686759475600611
Grammica,C_indecora,ss16-17,B,f,Fo.,0.071710753,3,0.026860398589660186
Grammica,C_indecora,ss16-17,B,f,Fv.Fm,0.57299657,3,0.07024117304445315
Grammica,C_indecora,ss16-17,B,f,φPSII,0.09613309966666667,3,0.07416747489640456
Grammica,C_indecora,ss16-17,B,f,ΦNPQ,0.2537055543333333,3,0.05265948401781297
Grammica,C_indecora,ss16-17,B,f,Φf.D,0.650161346,3,0.051711103548318496
Grammica,C_indecora,ss16-17,B,f,NPQ,0.391953026,3,0.09054959023559545
Grammica,C_indecora,ss16-17,B,f,X1.qP,0.7478605574999999,2,0.08759262978084749
Grammica,C_indecora,ss16-17,B,s,Fo,0.1049,2,0.02220315292925759
Grammica,C_indecora,ss16-17,B,s,Fm,0.34340000000000004,2,0.05303300858899107
Grammica,C_indecora,ss16-17,B,s,Ft,0.21935,2,0.006576093065034894
Grammica,C_indecora,ss16-17,B,s,Fo.,0.094859883,2,0.01880519230445895
Grammica,C_indecora,ss16-17,B,s,Fv.Fm,0.685785657,2,0.11318254205638296
Grammica,C_indecora,ss16-17,B,s,φPSII,0.132502955,2,0.11094349974746426
Grammica,C_indecora,ss16-17,B,s,ΦNPQ,0.21953182,2,0.008275016101784948
Grammica,C_indecora,ss16-17,B,s,Φf.D,0.647965225,2,0.11921851584924921
Grammica,C_indecora,ss16-17,B,s,NPQ,0.3458302135,2,0.07639975027441834
Grammica,C_indecora,ss16-17,B,s,X1.qP,0.799623255,2,0.14266084795669215
Grammica,C_indecora,ss16-17,C,y,Fo,0.0124,3,0.002787471972953271
Grammica,C_indecora,ss16-17,C,y,Fm,0.03626666666666667,3,0.012711543310445562
Grammica,C_indecora,ss16-17,C,y,Ft,0.012566666666666667,3,0.00431315816233689
Grammica,C_indecora,ss16-17,C,y,Fo.,0.011098564666666666,3,0.0032950060673383186
Grammica,C_indecora,ss16-17,C,y,Fv.Fm,0.6432822033333333,3,0.06536200305977848
Grammica,C_indecora,ss16-17,C,y,φPSII,0.52450035800000006,3,0.08147312858259838
Grammica,C_indecora,ss16-17,C,y,ΦNPQ,0.126725149,3,0.0730999873575556
Grammica,C_indecora,ss16-17,C,y,Φf.D,0.34877449299999996,3,0.026949008622368063
Grammica,C_indecora,ss16-17,C,y,NPQ,0.36306496,3,0.19920624370781204
Grammica,C_indecora,ss16-17,C,y,X1.qP,0.07992081266666666,3,0.02224355113771068
Grammica,C_indecora,ss16-17,C,o,Fo,0.0034,3,5e-4
Grammica,C_indecora,ss16-17,C,o,Fm,0.0044,3,0.0017320508075688776
Grammica,C_indecora,ss16-17,C,o,Ft,0.0032666666666666664,3,7.094598884597586e-4
Grammica,C_indecora,ss16-17,C,o,Fo.,0.005340489,3,0.0017984293802501673
Grammica,C_indecora,ss16-17,C,o,φPSII,0,3,0
Grammica,C_indecora,ss16-17,C,o,ΦNPQ,0,3,0
Grammica,C_indecora,ss16-17,C,o,NPQ,0,3,0
Grammica,C_indecora,ss16-17,C,f,Fo,0.03613333333333333,3,0.0039106691669499915
Grammica,C_indecora,ss16-17,C,f,Fm,0.04883333333333333,3,0.009078729720249045
Grammica,C_indecora,ss16-17,C,f,Ft,0.0428,3,0.009808669634563092
Grammica,C_indecora,ss16-17,C,f,Fo.,0.032595685666666666,3,0.004935853531150649
Grammica,C_indecora,ss16-17,C,f,Fv.Fm,0.310463122,1,NA
Grammica,C_indecora,ss16-17,C,f,φPSII,0.008291874,3,0.014361947057959377
Grammica,C_indecora,ss16-17,C,f,ΦNPQ,0.128324825,3,0.04592196208496108
Grammica,C_indecora,ss16-17,C,f,Φf.D,0.873101474,3,0.054104925528704294
Grammica,C_indecora,ss16-17,C,f,NPQ,0.149224722,3,0.05956270649899568
Grammica,C_indecora,ss16-17,C,f,X1.qP,1.0196848200000002,3,0.1425846490395134
Grammica,C_indecora,ss16-17,D,h,Fo,0.0142,1,NA
Grammica,C_indecora,ss16-17,D,h,Fm,0.0284,1,NA
Grammica,C_indecora,ss16-17,D,h,Ft,0.0196,1,NA
Grammica,C_indecora,ss16-17,D,h,Fo.,0.011939592,1,NA
Grammica,C_indecora,ss16-17,D,h,Fv.Fm,0.5,1,NA
Grammica,C_indecora,ss16-17,D,h,φPSII,0.048543689,1,NA
Grammica,C_indecora,ss16-17,D,h,ΦNPQ,0.261315466,1,NA
Grammica,C_indecora,ss16-17,D,h,Φf.D,0.690140845,1,NA
Grammica,C_indecora,ss16-17,D,h,NPQ,0.378640777,1,NA
Grammica,C_indecora,ss16-17,D,h,X1.qP,0.884532001,1,NA
Grammica,C_indecora,ss16-17,D,f,Fo,0.108,6,0.02354306692000853
Grammica,C_indecora,ss16-17,D,f,Fm,0.35412,5,0.054532760795690506
Grammica,C_indecora,ss16-17,D,f,Ft,0.17595,2,0.01732411613907041
Grammica,C_indecora,ss16-17,D,f,Fo.,0.0889783082,5,0.017002280799149234
Grammica,C_indecora,ss16-17,D,f,Fv.Fm,0.7093966746666667,6,0.025483539549955473
Grammica,C_indecora,ss16-17,D,f,φPSII,0.1449688385,6,0.07520450856764838
Grammica,C_indecora,ss16-17,D,f,ΦNPQ,0.279770878,6,0.03803607078206537
Grammica,C_indecora,ss16-17,D,f,Φf.D,0.5752602836666667,6,0.05956145467442279
Grammica,C_indecora,ss16-17,D,f,NPQ,0.4904970691666667,6,0.08075322982707843
Grammica,C_indecora,ss16-17,D,f,X1.qP,0.7654724946666667,6,0.12313277685622742
Grammica,C_indecora,ss16-17,D,s,Fo,0.1012,2,0.016970562748477136
Grammica,C_indecora,ss16-17,D,s,Fm,0.37185,2,0.05579072503561862
Grammica,C_indecora,ss16-17,D,s,Ft,0.1306,2,0.011455129855222065
Grammica,C_indecora,ss16-17,D,s,Fo.,0.084139225,1,NA
Grammica,C_indecora,ss16-17,D,s,Fv.Fm,0.7282118595,2,0.004860307652873849
Grammica,C_indecora,ss16-17,D,s,φPSII,0.2490289545,2,0.013358126030342898
Grammica,C_indecora,ss16-17,D,s,ΦNPQ,0.3980933815,2,0.03549654474799642
Grammica,C_indecora,ss16-17,D,s,Φf.D,0.3528776635,2,0.022138418010546754
Grammica,C_indecora,ss16-17,D,s,NPQ,1.1335203745,2,0.17170509423804942
Grammica,C_indecora,ss16-17,D,s,X1.qP,0.5530190235,2,0.0031763710372442635
Grammica,C_indecora,ss16-17,E,f,Fo,0.04053333333333333,3,0.005907057925340953
Grammica,C_indecora,ss16-17,E,f,Fm,0.07973333333333334,3,0.006836909633257805
Grammica,C_indecora,ss16-17,E,f,Ft,0.04526666666666666,3,0.010152011294976643
Grammica,C_indecora,ss16-17,E,f,Fo.,0.033795033333333335,3,0.005655160581373559
Grammica,C_indecora,ss16-17,E,f,Fv.Fm,0.490348602,3,0.07684382374203756
Grammica,C_indecora,ss16-17,E,f,φPSII,0.20750929533333334,3,0.11758475011261169
Grammica,C_indecora,ss16-17,E,f,ΦNPQ,0.22154126666666668,3,0.030120364231747514
Grammica,C_indecora,ss16-17,E,f,Φf.D,0.5709494376666667,3,0.14035385499920183
Grammica,C_indecora,ss16-17,E,f,NPQ,0.40939849899999997,3,0.1385365390055257
Grammica,C_indecora,ss16-17,E,f,X1.qP,0.5110260766666667,3,0.24424787787476854
Grammica,C_indecora,ss16-17,E,s,Fv.Fm,0.455187231,2,0.021678112002090928
Grammica,C_indecora,ss16-17,E,s,φPSII,0.10941915199999999,2,0.07392984537961682
Grammica,C_indecora,ss16-17,E,s,ΦNPQ,0.271668303,2,0.08920962671882247
Grammica,C_indecora,ss16-17,E,s,Φf.D,0.6189125445,2,0.015279780632098837
Grammica,C_indecora,ss16-17,E,s,NPQ,0.440858189,2,0.1550232636944275
Grammica,C_indecora,ss16-17,E,s,X1.qP,0.7036702015,2,0.19726095012968267
Grammica,C_polygonorum,1705,A,y,Fo,0.0278,3,0.00874013729869274
Grammica,C_polygonorum,1705,A,y,Fm,0.0678,3,0.028183150994876355
Grammica,C_polygonorum,1705,A,y,Ft,0.0263,3,0.003011644069275119
Grammica,C_polygonorum,1705,A,y,Fo.,0.02045677166666667,3,0.0037931851053100915
Grammica,C_polygonorum,1705,A,y,Fv.Fm,0.5780835046666666,3,0.043850962165791194
Grammica,C_polygonorum,1705,A,y,φPSII,0.26642508600000003,3,0.05650316991754442
Grammica,C_polygonorum,1705,A,y,ΦNPQ,0.3084442783333333,3,0.07863969759972068
Grammica,C_polygonorum,1705,A,y,Φf.D,0.42513063533333334,3,0.1348859324568499
Grammica,C_polygonorum,1705,A,y,NPQ,0.8377114586666666,3,0.5344960221862932
Grammica,C_polygonorum,1705,A,y,X1.qP,0.37926327833333334,3,0.17329505573251583
Grammica,C_polygonorum,1705,A,o,Fo,0.009466666666666667,3,0.003652852766446156
Grammica,C_polygonorum,1705,A,o,Fm,0.016166666666666666,3,0.00869329243344162
Grammica,C_polygonorum,1705,A,o,Ft,0.011933333333333334,3,0.005875655991745376
Grammica,C_polygonorum,1705,A,o,Fo.,0.007958026666666666,3,0.0033370327161958324
Grammica,C_polygonorum,1705,A,o,Fv.Fm,0.42484994,2,0.08132152389135364
Grammica,C_polygonorum,1705,A,o,φPSII,0.03157630066666667,3,0.02779771292586317
Grammica,C_polygonorum,1705,A,o,ΦNPQ,0.142253231,3,0.12559971415237708
Grammica,C_polygonorum,1705,A,o,Φf.D,0.7392557025,2,0.04165110741913549
Grammica,C_polygonorum,1705,A,o,NPQ,0.19361374866666667,3,0.17351957171873522
Grammica,C_polygonorum,1705,A,o,X1.qP,0.8696734644999999,2,0.004181157045388336
Grammica,C_polygonorum,1705,A,h,Fo,0.0457,4,0.020117156856772775
Grammica,C_polygonorum,1705,A,h,Fm,0.11985,4,0.06559128499020786
Grammica,C_polygonorum,1705,A,h,Ft,0.0689,4,0.03587487514496276
Grammica,C_polygonorum,1705,A,h,Fo.,0.038115447,4,0.01705594399700474
Grammica,C_polygonorum,1705,A,h,Fv.Fm,0.5934861925,4,0.06602228936911717
Grammica,C_polygonorum,1705,A,h,φPSII,0.12724363525000001,4,0.02736722518495193
Grammica,C_polygonorum,1705,A,h,ΦNPQ,0.292901749,4,0.01514924896146279
Grammica,C_polygonorum,1705,A,h,Φf.D,0.579854616,4,0.03869733790384185
Grammica,C_polygonorum,1705,A,h,NPQ,0.5078492505000001,4,0.05680238810589937
Grammica,C_polygonorum,1705,A,h,X1.qP,0.7382747977499999,4,0.07282118657915601
Grammica,C_polygonorum,1705,A,f,Fo,0.1081,4,0.028667403091316105
Grammica,C_polygonorum,1705,A,f,Fm,0.25138,5,0.073674059206752
Grammica,C_polygonorum,1705,A,f,Ft,0.1438,3,0.017967748885155312
Grammica,C_polygonorum,1705,A,f,Fo.,0.08747098766666667,3,0.014347839261281031
Grammica,C_polygonorum,1705,A,f,Fv.Fm,0.5264670316,5,0.042069974007528176
Grammica,C_polygonorum,1705,A,f,φPSII,0.1398211392,5,0.03595020738661445
Grammica,C_polygonorum,1705,A,f,ΦNPQ,0.1587320586,5,0.033761720397795555
Grammica,C_polygonorum,1705,A,f,Φf.D,0.701446802,5,0.04867008975456563
Grammica,C_polygonorum,1705,A,f,NPQ,0.228999831,5,0.06068242061642664
Grammica,C_polygonorum,1705,A,f,X1.qP,0.708695027,5,0.053435505009572136
Grammica,C_polygonorum,1705,A,s,Fo,0.12446666666666667,6,0.0221146708468986
Grammica,C_polygonorum,1705,A,s,Fm,0.33773333333333333,3,0.07114536761682613
Grammica,C_polygonorum,1705,A,s,Ft,0.20496666666666666,6,0.0486014265908591
Grammica,C_polygonorum,1705,A,s,Fo.,0.115390724,6,0.017056227921971704
Grammica,C_polygonorum,1705,A,s,Fv.Fm,0.5170360898333333,6,0.08423671079947463
Grammica,C_polygonorum,1705,A,s,φPSII,0.09387375466666667,6,0.02997802042864326
Grammica,C_polygonorum,1705,A,s,ΦNPQ,0.194795992,3,0.05038805988514727
Grammica,C_polygonorum,1705,A,s,Φf.D,0.7305199716666667,3,0.061734081483971324
Grammica,C_polygonorum,1705,A,s,NPQ,0.17039613733333334,6,0.1275319198978409
Grammica,C_polygonorum,1705,A,s,X1.qP,0.7978616685,6,0.08375212882333427
Grammica,C_polygonorum,1705,B,y,Fo,0.046233333333333335,3,0.00413561764834871
Grammica,C_polygonorum,1705,B,y,Fm,0.11926666666666666,3,0.025835311752199414
Grammica,C_polygonorum,1705,B,y,Ft,0.0464,3,0.007269112738154497
Grammica,C_polygonorum,1705,B,y,Fo.,0.035645663,3,0.003910040741752318
Grammica,C_polygonorum,1705,B,y,Fv.Fm,0.6055784526666667,3,0.04778887235508542
Grammica,C_polygonorum,1705,B,y,φPSII,0.30947108133333334,3,0.028179364236617196
Grammica,C_polygonorum,1705,B,y,ΦNPQ,0.29696512166666666,3,0.030982537016882788
Grammica,C_polygonorum,1705,B,y,Φf.D,0.393563797,3,0.047352141341928375
Grammica,C_polygonorum,1705,B,y,NPQ,0.7663163996666666,3,0.1544279423719019
Grammica,C_polygonorum,1705,B,y,X1.qP,0.3363592206666667,3,0.027541051168052902
Grammica,C_polygonorum,1705,B,o,Fo,0.03136666666666667,3,0.002739221300540232
Grammica,C_polygonorum,1705,B,o,Fm,0.06046666666666666,3,0.007580457330091194
Grammica,C_polygonorum,1705,B,o,Ft,0.029233333333333333,3,0.003121431295629193
Grammica,C_polygonorum,1705,B,o,Fo.,0.023249629666666667,3,0.00224141446543033
Grammica,C_polygonorum,1705,B,o,Fv.Fm,0.479266839,3,0.033433622150896444
Grammica,C_polygonorum,1705,B,o,φPSII,0.19137809866666666,3,0.027191599386724313
Grammica,C_polygonorum,1705,B,o,ΦNPQ,0.324203774,3,0.025818100891342344
Grammica,C_polygonorum,1705,B,o,Φf.D,0.484418127,3,0.020704336640439674
Grammica,C_polygonorum,1705,B,o,NPQ,0.6705670376666667,3,0.06910591425194494
Grammica,C_polygonorum,1705,B,o,X1.qP,0.4618853876666667,3,0.0518625449088246
Grammica,C_polygonorum,1705,C,y,Fo,0.059166666666666666,3,0.00817455401433823
Grammica,C_polygonorum,1705,C,y,Fm,0.13316666666666666,3,0.022508739043610004
Grammica,C_polygonorum,1705,C,y,Ft,0.05536666666666667,3,0.012188655928088758
Grammica,C_polygonorum,1705,C,y,Fo.,0.045319298333333334,3,0.009304254488179498
Grammica,C_polygonorum,1705,C,y,Fv.Fm,0.5538817423333333,3,0.01742867678921615
Grammica,C_polygonorum,1705,C,y,φPSII,0.29641091833333333,3,0.047787004564192485
Grammica,C_polygonorum,1705,C,y,ΦNPQ,0.28847432733333334,3,0.09254961790699037
Grammica,C_polygonorum,1705,C,y,Φf.D,0.415114754,3,0.04536576277422986
Grammica,C_polygonorum,1705,C,y,NPQ,0.7167456666666667,3,0.29956237197368424
Grammica,C_polygonorum,1705,C,y,X1.qP,0.30107160666666666,3,0.046556154143266
Grammica,C_polygonorum,1705,C,o,Fo,0.031025,4,0.00913942923090204
Grammica,C_polygonorum,1705,C,o,Fm,0.057624999999999996,4,0.016305699412577594
Grammica,C_polygonorum,1705,C,o,Ft,0.03075,4,0.007237172560238332
Grammica,C_polygonorum,1705,C,o,Fo.,0.023687495,4,0.006130076201783628
Grammica,C_polygonorum,1705,C,o,Fv.Fm,0.4611771075,4,0.060935675689798616
Grammica,C_polygonorum,1705,C,o,φPSII,0.16614365425,4,0.06306840826422082
Grammica,C_polygonorum,1705,C,o,ΦNPQ,0.29427962825,4,0.07188680386209849
Grammica,C_polygonorum,1705,C,o,Φf.D,0.53957671725,4,0.03023649727118657
Grammica,C_polygonorum,1705,C,o,NPQ,0.54936998475,4,0.153859784907268
Grammica,C_polygonorum,1705,C,o,X1.qP,0.54826437975,4,0.08715248066896596
Grammica,C_polygonorum,1705,C,h,Fo,0.03383333333333333,3,0.009347370396712294
Grammica,C_polygonorum,1705,C,h,Fm,0.04493333333333333,3,0.009757731976916222
Grammica,C_polygonorum,1705,C,h,Ft,0.02613333333333333,3,0.005450076452063157
Grammica,C_polygonorum,1705,C,h,Fo.,0.022732455333333332,3,0.005334148125175597
Grammica,C_polygonorum,1705,C,h,Fv.Fm,0.304733728,1,NA
Grammica,C_polygonorum,1705,C,h,φPSII,0.049825335666666665,3,0.02839569114460899
Grammica,C_polygonorum,1705,C,h,ΦNPQ,0.36072492033333337,3,0.11383942148056601
Grammica,C_polygonorum,1705,C,h,Φf.D,0.5894497443333333,3,0.09749530999435338
Grammica,C_polygonorum,1705,C,h,NPQ,0.647051133,3,0.3189167951701222
Grammica,C_polygonorum,1705,C,h,X1.qP,0.7297939466666666,3,0.07042631328861726
Grammica,C_polygonorum,1705,C,f,Fo,0.099,2,0.00622253967444162
Grammica,C_polygonorum,1705,C,f,Fm,0.19705,2,0.03330472939388639
Grammica,C_polygonorum,1705,C,f,Ft,0.10930000000000001,2,0.020081832585697946
Grammica,C_polygonorum,1705,C,f,Fo.,0.07175405300000001,2,0.0012589753396313986
Grammica,C_polygonorum,1705,C,f,Fv.Fm,0.48760206,2,0.11818226076091529
Grammica,C_polygonorum,1705,C,f,φPSII,0.0375934455,2,0.011315983261499839
Grammica,C_polygonorum,1705,C,f,ΦNPQ,0.40842474949999996,2,0.019596209326048563
Grammica,C_polygonorum,1705,C,f,Φf.D,0.553981805,2,0.008280226064548717
Grammica,C_polygonorum,1705,C,f,NPQ,0.737599754,2,0.046398096967683565
Grammica,C_polygonorum,1705,C,f,X1.qP,0.8945886535,2,0.0020605961345116397
Grammica,C_polygonorum,1705,C,s,Fo,0.09165000000000001,2,0.0020506096654409876
Grammica,C_polygonorum,1705,C,s,Fm,0.2558666666666667,3,0.04178520471809769
Grammica,C_polygonorum,1705,C,s,Ft,0.12569999999999998,2,0.0045254833995938964
Grammica,C_polygonorum,1705,C,s,Fo.,0.078551319,2,7.842535452275627e-4
Grammica,C_polygonorum,1705,C,s,Fv.Fm,0.6274502392,5,0.06900185838139775
Grammica,C_polygonorum,1705,C,s,φPSII,0.3003613468,5,0.09070982909270732
Grammica,C_polygonorum,1705,C,s,ΦNPQ,0.2515388998,5,0.04400299522565229
Grammica,C_polygonorum,1705,C,s,Φf.D,0.4480997536,5,0.10435975016983863
Grammica,C_polygonorum,1705,C,s,NPQ,0.5924058762,5,0.20880392613528131
Grammica,C_polygonorum,1705,C,s,X1.qP,0.4255701394,5,0.1486373434443991
Grammica,C_polygonorum,1705,D,y,Fo,0.04236,5,0.004210463157421047
Grammica,C_polygonorum,1705,D,y,Fm,0.12704000000000001,5,0.022821327744020504
Grammica,C_polygonorum,1705,D,y,Ft,0.05264,5,0.0044841944650070645
Grammica,C_polygonorum,1705,D,y,Fo.,0.0388758638,5,0.0029849254232446405
Grammica,C_polygonorum,1705,D,y,Fv.Fm,0.662264382,5,0.03176787923590022
Grammica,C_polygonorum,1705,D,y,φPSII,0.4704327912,5,0.01460303837721523
Grammica,C_polygonorum,1705,D,y,ΦNPQ,0.1090756484,5,0.029763103649000394
Grammica,C_polygonorum,1705,D,y,Φf.D,0.4204915602,5,0.04349293360886214
Grammica,C_polygonorum,1705,D,y,NPQ,0.2674374254,5,0.09733615520437736
Grammica,C_polygonorum,1705,D,y,X1.qP,0.2265098658,5,0.0254596137927104
Grammica,C_polygonorum,1705,D,o,Fo,0.040325,4,0.021044773697999224
Grammica,C_polygonorum,1705,D,o,Fm,0.108225,4,0.06337409433935395
Grammica,C_polygonorum,1705,D,o,Ft,0.057725,4,0.034943513942742886
Grammica,C_polygonorum,1705,D,o,Fo.,0.03422601225,4,0.0186068127866128
Grammica,C_polygonorum,1705,D,o,Fv.Fm,0.6183607329999999,4,0.025686984962829874
Grammica,C_polygonorum,1705,D,o,φPSII,0.2194602465,4,0.027311737132364924
Grammica,C_polygonorum,1705,D,o,ΦNPQ,0.251793819,4,0.06566745852795279
Grammica,C_polygonorum,1705,D,o,Φf.D,0.52874593475,4,0.046793371707066773
Grammica,C_polygonorum,1705,D,o,NPQ,0.48765423475,4,0.17894829133734716
Grammica,C_polygonorum,1705,D,o,X1.qP,0.57951064425,4,0.040972071425689226
Grammica,C_polygonorum,1705,D,h,Fo,0.10579999999999999,5,0.026177566731841215
Grammica,C_polygonorum,1705,D,h,Fm,0.25714,5,0.10469175230169757
Grammica,C_polygonorum,1705,D,h,Ft,0.1395,5,0.04794189191093735
Grammica,C_polygonorum,1705,D,h,Fo.,0.0877520212,5,0.022545198290044418
Grammica,C_polygonorum,1705,D,h,Fv.Fm,0.555626394,5,0.10826030950978131
Grammica,C_polygonorum,1705,D,h,φPSII,0.17335930060000002,5,0.056137930976782824
Grammica,C_polygonorum,1705,D,h,ΦNPQ,0.26690617640000003,5,0.0218384002781965
Grammica,C_polygonorum,1705,D,h,Φf.D,0.559734523,5,0.05793085717048093
Grammica,C_polygonorum,1705,D,h,NPQ,0.4814522428,5,0.06697286741879646
Grammica,C_polygonorum,1705,D,h,X1.qP,0.629898359,5,0.05926524445290623
Grammica,C_polygonorum,1705,S,sdlg,Fo,0.063375,4,0.012926039610027503
Grammica,C_polygonorum,1705,S,sdlg,Fm,0.18625,4,0.05254550408931292
Grammica,C_polygonorum,1705,S,sdlg,Ft,0.067275,4,0.03549369662348513
Grammica,C_polygonorum,1705,S,sdlg,Fo.,0.04383813125,4,0.013860623609120343
Grammica,C_polygonorum,1705,S,sdlg,Fv.Fm,0.65269271875,4,0.03457878752998167
Grammica,C_polygonorum,1705,S,sdlg,φPSII,0.2371736425,4,0.059655166852786976
Grammica,C_polygonorum,1705,S,sdlg,ΦNPQ,0.3572371603333333,3,0.11990279847532632
Grammica,C_polygonorum,1705,S,sdlg,Φf.D,0.3581206,4,0.1602547857433816
Grammica,C_polygonorum,1705,S,sdlg,NPQ,1.47604705325,4,1.0500007702411607
Grammica,C_polygonorum,1705,S,sdlg,X1.qP,0.43186909425,4,0.24870216973414574
Grammica,C_polygonorum,1705,X,s,Fo,0.17525000000000002,2,0.05649783181680515
Grammica,C_polygonorum,1705,X,s,Fm,0.3613,1,NA
Grammica,C_polygonorum,1705,X,s,Ft,0.21075,2,0.04645691552395618
Grammica,C_polygonorum,1705,X,s,Fo.,0.13908500499999998,2,0.03181787616609556
Grammica,C_polygonorum,1705,X,s,Fv.Fm,0.6335754659999999,2,0.011393621464753765
Grammica,C_polygonorum,1705,X,s,φPSII,0.25764493,2,0.05503408542440994
Grammica,C_polygonorum,1705,X,s,ΦNPQ,0.2933297975,2,0.11635908704189542
Grammica,C_polygonorum,1705,X,s,Φf.D,0.4490252725,2,0.061325001617485504
Grammica,C_polygonorum,1705,X,s,NPQ,0.6772709815,2,0.3516343954201218
Grammica,C_polygonorum,1705,X,s,X1.qP,0.49789321750000004,2,0.06801657229095597
Grammica,C_sandwichiana,155,-,sdlg,Fo,0.00684,5,0.0016440802900101927
Grammica,C_sandwichiana,155,-,sdlg,Fm,0.01248,5,0.0037837811776052803
Grammica,C_sandwichiana,155,-,sdlg,Ft,0.00786,5,0.002525470253239978
Grammica,C_sandwichiana,155,-,sdlg,Fo.,0.005648715,5,0.0018476893895744489
Grammica,C_sandwichiana,155,-,sdlg,Fv.Fm,0.506592079,3,0.02374258552472458
Grammica,C_sandwichiana,155,-,sdlg,φPSII,0.14886665300000002,3,0.03501831584577723
Grammica,C_sandwichiana,155,-,sdlg,ΦNPQ,0.310780626,4,0.11741487533518016
Grammica,C_sandwichiana,155,-,sdlg,Φf.D,0.5551802313333334,3,0.10059675699569764
Grammica,C_sandwichiana,155,-,sdlg,NPQ,0.4668600278,5,0.3605829983391699
Grammica,C_sandwichiana,155,-,sdlg,X1.qP,0.747687618,5,0.1744201195428042
Grammica,C_sandwichiana,155,A,y,Fo,0.012066666666666667,3,0.0015502687938977978
Grammica,C_sandwichiana,155,A,y,Fm,0.0188,3,0.0024637369989509847
Grammica,C_sandwichiana,155,A,y,Ft,0.0139,3,0.002306512518934159
Grammica,C_sandwichiana,155,A,y,Fo.,0.010999214666666667,3,0.0015604267508474508
Grammica,C_sandwichiana,155,A,y,Fv.Fm,0.3578945493333333,3,0.020408067209533896
Grammica,C_sandwichiana,155,A,y,φPSII,0.15028564633333333,3,0.02813642109696086
Grammica,C_sandwichiana,155,A,y,ΦNPQ,0.11263428633333333,3,0.013750882311524389
Grammica,C_sandwichiana,155,A,y,Φf.D,0.737080067,3,0.03655685069064576
Grammica,C_sandwichiana,155,A,y,NPQ,0.15353430966666667,3,0.02549719183807163
Grammica,C_sandwichiana,155,A,y,X1.qP,0.540058442,3,0.07299887454962826
Grammica,C_sandwichiana,155,A,o,Fo,0.010933333333333333,3,0.0017039170558842745
Grammica,C_sandwichiana,155,A,o,Fm,0.015666666666666666,3,0.003911947511576981
Grammica,C_sandwichiana,155,A,o,Ft,0.0111,3,0.002463736998950984
Grammica,C_sandwichiana,155,A,o,Fo.,0.008893273,3,0.0014909191146242637
Grammica,C_sandwichiana,155,A,o,Fv.Fm,0.2917707863333333,3,0.06764858581902983
Grammica,C_sandwichiana,155,A,o,φPSII,0.05534614666666667,3,0.011968456770766495
Grammica,C_sandwichiana,155,A,o,ΦNPQ,0.23296425133333334,3,0.03274753722199312
Grammica,C_sandwichiana,155,A,o,Φf.D,0.711689602,3,0.04270278504744034
Grammica,C_sandwichiana,155,A,o,NPQ,0.3298585016666667,3,0.06341761000695838
